DEPTH,AT20,AT60,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMED,RSHAL
470.5612,,,,,,,,,,,,,
470.7136,,,,,,,,,,,,,
470.866,,,,,,,,,,,,,
471.0184,,,,,,,,,,,,,
471.1708,,,,,,,,,,,,,
471.3232,,,,,,,,,,,,,
471.4756,,,,,,,,,,,,,
471.628,,,,,,,,,,,,,
471.7804,,,,,,,,,,,,,
471.9328,,,,,,,,,,,,,
472.0852,,,,,,,,,,,,,
472.2376,,,,,,,,,,,,,
472.39,,,,,,,,,,,,,
472.5424,,,,,,,,,,,,,
472.6948,,,,,,,,,,,,,
472.8472,,,,,,,,,,,,,
472.9996,,,,,,,,,,,,,
473.152,,,,,,,,,,,,,
473.3044,,,,,,,,,,,,,
473.4568,,,,,,,,,,,,,
473.6092,,,,,,,,,,,,,
473.7616,,,,,,,,,,,,,
473.914,,,,,,,,,,,,,
474.0664,,,,,,,,,,,,,
474.2188,,,,,,,,,,,,,
474.3712,,,,,,,,,,,,,
474.5236,,,,,,,,,,,,,
474.676,,,,,,,,,,,,,
474.8284,,,,,,,,,,,,,
474.9808,,,,,,,,,,,,,
475.1332,,,,,,,,,,,,,
475.2856,,,,,,,,,,,,,
475.438,,,,,,,,,,,,,
475.5904,,,,,,,,,,,,,
475.7428,,,,,,,,,,,,,
475.8952,,,,,,,,,,,,,
476.0476,,,,,,,,,,,,,
476.2,,,,,,,,,,,,,
476.3524,,,,,,,,,,,,,
476.5048,,,,,,,,,,,,,
476.6572,,,,,,,,,,,,,
476.8096,,,,,,,,,,,,,
476.962,,,,,,,,,,,,,
477.1144,,,,,,,,,,,,,
477.2668,,,,,,,,,,,,,
477.4192,,,,,,,,,,,,,
477.5716,,,,,,,,,,,,,
477.724,,,,,,,,,,,,,
477.8764,,,,,,,,,,,,,
478.0288,,,,,,,,,,,,,
478.1812,,,,,,,,,,,,,
478.3336,,,,,,,,,,,,,
478.486,,,,,,,,,,,,,
478.6384,,,,,,,,,,,,,
478.7908,,,,,,,,,,,,,
478.9432,,,,,,,,,,,,,
479.0956,,,,,,,,,,,,,
479.248,,,,,,,,,,,,,
479.4004,,,,,,,,,,,,,
479.5528,,,,,,,,,,,,,
479.7052,,,,,,,,,,,,,
479.8576,,,,,,,,,,,,,
480.01,,,,,,,,,,,,,
480.1624,,,,,,,,,,,,,
480.3148,,,,,,,,,,,,,
480.4672,,,,,,,,,,,,,
480.6196,,,,,,,,,,,,,
480.772,,,,,,,,,,,,,
480.9244,,,,,,,,,,,,,
481.0768,,,,,,,,,,,,,
481.2292,,,,,,,,,,,,,
481.3816,,,,,,,,,,,,,
481.534,,,,,,,,,,,,,
481.6864,,,,,,,,,,,,,
481.8388,,,,,,,,,,,,,
481.9912,,,,,,,,,,,,,
482.1436,,,,,,,,,,,,,
482.296,,,,,,,,,,,,,
482.4484,,,,,,,,,,,,,
482.6008,,,,,,,,,,,,,
482.7532,,,,,,,,,,,,,
482.9056,,,,,,,,,,,,,
483.058,,,,,,,,,,,,,
483.2104,,,,,,,,,,,,,
483.3628,,,,,,,,,,,,,
483.5152,,,,,,,,,,,,,
483.6676,,,,,,,,,,,,,
483.82,,,,,,,,,,,,,
483.9724,,,,,,,,,,,,,
484.1248,,,,,,,,,,,,,
484.2772,,,,,,,,,,,,,
484.4296,,,,,,,,,,,,,
484.582,,,,,,,,,,,,,
484.7344,,,,,,,,,,,,,
484.8868,,,,,,,,,,,,,
485.0392,,,,,,,,,,,,,
485.1916,,,,,,,,,,,,,
485.344,,,,,,,,,,,,,
485.4964,,,,,,,,,,,,,
485.6488,,,,,,,,,,,,,
485.8012,,,,,,,,,,,,,
485.9536,,,,,,,,,,,,,
486.106,,,,,,,,,,,,,
486.2584,,,,,,,,,,,,,
486.4108,,,,,,,,,,,,,
486.5632,,,,,,,,,,,,,
486.7156,,,,,,,,,,,,,
486.868,,,,,,,,,,,,,
487.0204,,,,,,,,,,,,,
487.1728,,,,,,,,,,,,,
487.3252,,,,,,,,,,,,,
487.4776,,,,,,,,,,,,,
487.63,,,,,,,,,,,,,
487.7824,,,,,,,,,,,,,
487.9348,,,,,,,,,,,,,
488.0872,,,,,,,,,,,,,
488.2396,,,,,,,,,,,,,
488.392,,,,,,,,,,,,,
488.5444,,,,,,,,,,,,,
488.6968,,,,,,,,,,,,,
488.8492,,,,,,,,,,,,,
489.0016,,,,,,,,,,,,,
489.154,,,,,,,,,,,,,
489.3064,,,,,,,,,,,,,
489.4588,,,,,,,,,,,,,
489.6112,,,,,,,,,,,,,
489.7636,,,,,,,,,,,,,
489.916,,,,,,,,,,,,,
490.0684,,,,,,,,,,,,,
490.2208,,,,,,,,,,,,,
490.3732,,,,,,,,,,,,,
490.5256,,,,,,,,,,,,,
490.678,,,,,,,,,,,,,
490.8304,,,,,,,,,,,,,
490.9828,,,,,,,,,,,,,
491.1352,,,,,,,,,,,,,
491.2876,,,,,,,,,,,,,
491.44,,,,,,,,,,,,,
491.5924,,,,,,,,,,,,,
491.7448,,,,,,,,,,,,,
491.8972,,,,,,,,,,,,,
492.0496,,,,,,,,,,,,,
492.202,,,,,,,,,,,,,
492.3544,,,,,,,,,,,,,
492.5068,,,,,,,,,,,,,
492.6592,,,,,,,,,,,,,
492.8116,,,,,,,,,,,,,
492.964,,,,,,,,,,,,,
493.1164,,,,,,,,,,,,,
493.2688,,,,,,,,,,,,,
493.4212,,,,,,,,,,,,,
493.5736,,,,,,,,,,,,,
493.726,,,,,,,,,,,,,
493.8784,,,,,,,,,,,,,
494.0308,,,,,,,,,,,,,
494.1832,,,,,,,,,,,,,
494.3356,,,,,,,,,,,,,
494.488,,,,,,,,,,,,,
494.6404,,,,,,,,,,,,,
494.7928,,,,,,,,,,,,,
494.9452,,,,,,,,,,,,,
495.0976,,,,,,,,,,,,,
495.25,,,,,,,,,,,,,
495.4024,,,,,,,,,,,,,
495.5548,,,,,,,,,,,,,
495.7072,,,,,,,,,,,,,
495.8596,,,,,,,,,,,,,
496.012,,,,,,,,,,,,,
496.1644,,,,,,,,,,,,,
496.3168,,,,,,,,,,,,,
496.4692,,,,,,,,,,,,,
496.6216,,,,,,,,,,,,,
496.774,,,,,,,,,,,,,
496.9264,,,,,,,,,,,,,
497.0788,,,,,,,,,,,,,
497.2312,,,,,,,,,,,,,
497.3836,,,,,,,,,,,,,
497.536,,,,,,,,,,,,,
497.6884,,,,,,,,,,,,,
497.8408,,,,,,,,,,,,,
497.9932,,,,,,,,,,,,,
498.1456,,,,,,,,,,,,,
498.298,,,,,,,,,,,,,
498.4504,,,,,,,,,,,,,
498.6028,,,,,,,,,,,,,
498.7552,,,,,,,,,,,,,
498.9076,,,,,,,,,,,,,
499.06,,,,,,,,,,,,,
499.2124,,,,,,,,,,,,,
499.3648,,,,,,,,,,,,,
499.5172,,,,,,,,,,,,,
499.6696,,,,,,,,,,,,,
499.822,,,,,,,,,,,,,
499.9744,,,,,,,,,,,,,
500.1268,,,,,,,,,,,,,
500.2792,,,,,,,,,,,,,
500.4316,,,,,,,,,,,,,
500.584,,,,,,,,,,,,,
500.7364,,,,,,,,,,,,,
500.8888,,,,,,,,,,,,,
501.0412,,,,,,,,,,,,,
501.1936,,,,,,,,,,,,,
501.346,,,,,,,,,,,,,
501.4984,,,,,,,,,,,,,
501.6508,,,,,,,,,,,,,
501.8032,,,,,,,,,,,,,
501.9556,,,,,,,,,,,,,
502.108,,,,,,,,,,,,,
502.2604,,,,,,,,,,,,,
502.4128,,,,,,,,,,,,,
502.5652,,,,,,,,,,,,,
502.7176,,,,,,,,,,,,,
502.87,,,,,,,,,,,,,
503.0224,,,,,,,,,,,,,
503.1748,,,,,,,,,,,,,
503.3272,,,,,,,,,,,,,
503.4796,,,,,,,,,,,,,
503.632,,,,,,,,,,,,,
503.7844,,,,,,,,,,,,,
503.9368,,,,,,,,,,,,,
504.0892,,,,,,,,,,,,,
504.2416,,,,,,,,,,,,,
504.394,,,,,,,,,,,,,
504.5464,,,,,,,,,,,,,
504.6988,,,,,,,,,,,,,
504.8512,,,,,,,,,,,,,
505.0036,,,,,,,,,,,,,
505.156,,,,,,,,,,,,,
505.3084,,,,,,,,,,,,,
505.4608,,,,,,,,,,,,,
505.6132,,,,,,,,,,,,,
505.7656,,,,,,,,,,,,,
505.918,,,,,,,,,,,,,
506.0704,,,,,,,,,,,,,
506.2228,,,,,,,,,,,,,
506.3752,,,,,,,,,,,,,
506.5276,,,,,,,,,,,,,
506.68,,,,,,,,,,,,,
506.8324,,,,,,,,,,,,,
506.9848,,,,,,,,,,,,,
507.1372,,,,,,,,,,,,,
507.2896,,,,,,,,,,,,,
507.442,,,,,,,,,,,,,
507.5944,,,,,,,,,,,,,
507.7468,,,,,,,,,,,,,
507.8992,,,,,,,,,,,,,
508.0516,,,,,,,,,,,,,
508.204,,,,,,,,,,,,,
508.3564,,,,,,,,,,,,,
508.5088,,,,,,,,,,,,,
508.6612,,,,,,,,,,,,,
508.8136,,,,,,,,,,,,,
508.966,,,,,,,,,,,,,
509.1184,,,,,,,,,,,,,
509.2708,,,,,,,,,,,,,
509.4232,,,,,,,,,,,,,
509.5756,,,,,,,,,,,,,
509.728,,,,,,,,,,,,,
509.8804,,,,,,,,,,,,,
510.0328,,,,,,,,,,,,,
510.1852,,,,,,,,,,,,,
510.3376,,,,,,,,,,,,,
510.49,,,,,,,,,,,,,
510.6424,,,,,,,,,,,,,
510.7948,,,,,,,,,,,,,
510.9472,,,,,,,,,,,,,
511.0996,,,,,,,,,,,,,
511.252,,,,,,,,,,,,,
511.4044,,,,,,,,,,,,,
511.5568,,,,,,,,,,,,,
511.7092,,,,,,,,,,,,,
511.8616,,,,,,,,,,,,,
512.014,,,,,,,,,,,,,
512.1664,,,,,,,,,,,,,
512.3188,,,,,,,,,,,,,
512.4712,,,,,,,,,,,,,
512.6236,,,,,,,,,,,,,
512.776,,,,,,,,,,,,,
512.9284,,,,,,,,,,,,,
513.0808,,,,,,,,,,,,,
513.2332,,,,,,,,,,,,,
513.3856,,,,,,,,,,,,,
513.538,,,,,,,,,,,,,
513.6904,,,,,,,,,,,,,
513.8428,,,,,,,,,,,,,
513.9952,,,,,,,,,,,,,
514.1476,,,,,,,,,,,,,
514.3,,,,,,,,,,,,,
514.4524,,,,,,,,,,,,,
514.6048,,,,,,,,,,,,,
514.7572,,,,,,,,,,,,,
514.9096,,,,,,,,,,,,,
515.062,,,,,,,,,,,,,
515.2144,,,,,,,,,,,,,
515.3668,,,,,,,,,,,,,
515.5192,,,,,,,,,,,,,
515.6716,,,,,,,,,,,,,
515.824,,,,,,,,,,,,,
515.9764,,,,,,,,,,,,,
516.1288,,,,,,,,,,,,,
516.2812,,,,,,,,,,,,,
516.4336,,,,,,,,,,,,,
516.586,,,,,,,,,,,,,
516.7384,,,,,,,,,,,,,
516.8908,,,,,,,,,,,,,
517.0432,,,,,,,,,,,,,
517.1956,,,,,,,,,,,,,
517.348,,,,,,,,,,,,,
517.5004,,,,,,,,,,,,,
517.6528,,,,,,,,,,,,,
517.8052,,,,,,,,,,,,,
517.9576,,,,,,,,,,,,,
518.11,,,,,,,,,,,,,
518.2624,,,,,,,,,,,,,
518.4148,,,,,,,,,,,,,
518.5672,,,,,,,,,,,,,
518.7196,,,,,,,,,,,,,
518.872,,,,,,,,,,,,,
519.0244,,,,,,,,,,,,,
519.1768,,,,,,,,,,,,,
519.3292,,,,,,,,,,,,,
519.4816,,,,,,,,,,,,,
519.634,,,,,,,,,,,,,
519.7864,,,,,,,,,,,,,
519.9388,,,,,,,,,,,,,
520.0912,,,,,,,,,,,,,
520.2436,,,,,,,,,,,,,
520.396,,,,,,,,,,,,,
520.5484,,,,,,,,,,,,,
520.7008,,,,,,,,,,,,,
520.8532,,,,,,,,,,,,,
521.0056,,,,,,,,,,,,,
521.158,,,,,,,,,,,,,
521.3104,,,,,,,,,,,,,
521.4628,,,,,,,,,,,,,
521.6152,,,,,,,,,,,,,
521.7676,,,,,,,,,,,,,
521.92,,,,,,,,,,,,,
522.0724,,,,,,,,,,,,,
522.2248,,,,,,,,,,,,,
522.3772,,,,,,,,,,,,,
522.5296,,,,,,,,,,,,,
522.682,,,,,,,,,,,,,
522.8344,,,,,,,,,,,,,
522.9868,,,,,,,,,,,,,
523.1392,,,,,,,,,,,,,
523.2916,,,,,,,,,,,,,
523.444,,,,,,,,,,,,,
523.5964,,,,,,,,,,,,,
523.7488,,,,,,,,,,,,,
523.9012,,,,,,,,,,,,,
524.0536,,,,,,,,,,,,,
524.206,,,,,,,,,,,,,
524.3584,,,,,,,,,,,,,
524.5108,,,,,,,,,,,,,
524.6632,,,,,,,,,,,,,
524.8156,,,,,,,,,,,,,
524.968,,,,,,,,,,,,,
525.1204,,,,,,,,,,,,,
525.2728,,,,,,,,,,,,,
525.4252,,,,,,,,,,,,,
525.5776,,,,,,,,,,,,,
525.73,,,,,,,,,,,,,
525.8824,,,,,,,,,,,,,
526.0348,,,,,,,,,,,,,
526.1872,,,,,,,,,,,,,
526.3396,,,,,,,,,,,,,
526.492,,,,,,,,,,,,,
526.6444,,,,,,,,,,,,,
526.7968,,,,,,,,,,,,,
526.9492,,,,,,,,,,,,,
527.1016,,,,,,,,,,,,,
527.254,,,,,,,,,,,,,
527.4064,,,,,,,,,,,,,
527.5588,,,,,,,,,,,,,
527.7112,,,,,,,,,,,,,
527.8636,,,,,,,,,,,,,
528.016,,,,,,,,,,,,,
528.1684,,,,,,,,,,,,,
528.3208,,,,,,,,,,,,,
528.4732,,,,,,,,,,,,,
528.6256,,,,,,,,,,,,,
528.778,,,,,,,,,,,,,
528.9304,,,,,,,,,,,,,
529.0828,,,,,,,,,,,,,
529.2352,,,,,,,,,,,,,
529.3876,,,,,,,,,,,,,
529.54,,,,,,,,,,,,,
529.6924,,,,,,,,,,,,,
529.8448,,,,,,,,,,,,,
529.9972,,,,,,,,,,,,,
530.1496,,,,,,,,,,,,,
530.302,,,,,,,,,,,,,
530.4544,,,,,,,,,,,,,
530.6068,,,,,,,,,,,,,
530.7592,,,,,,,,,,,,,
530.9116,,,,,,,,,,,,,
531.064,,,,,,,,,,,,,
531.2164,,,,,,,,,,,,,
531.3688,,,,,,,,,,,,,
531.5212,,,,,,,,,,,,,
531.6736,,,,,,,,,,,,,
531.826,,,,,,,,,,,,,
531.9784,,,,,,,,,,,,,
532.1308,,,,,,,,,,,,,
532.2832,,,,,,,,,,,,,
532.4356,,,,,,,,,,,,,
532.588,,,,,,,,,,,,,
532.7404,,,,,,,,,,,,,
532.8928,,,,,,,,,,,,,
533.0452,,,,,,,,,,,,,
533.1976,,,,,,,,,,,,,
533.35,,,,,,,,,,,,,
533.5024,,,,,,,,,,,,,
533.6548,,,,,,,,,,,,,
533.8072,,,,,,,,,,,,,
533.9596,,,,,,,,,,,,,
534.112,,,,,,,,,,,,,
534.2644,,,,,,,,,,,,,
534.4168,,,,,,,,,,,,,
534.5692,,,,,,,,,,,,,
534.7216,,,,,,,,,,,,,
534.874,,,,,,,,,,,,,
535.0264,,,,,,,,,,,,,
535.1788,,,,,,,,,,,,,
535.3312,,,,,,,,,,,,,
535.4836,,,,,,,,,,,,,
535.636,,,,,,,,,,,,,
535.7884,,,,,,,,,,,,,
535.9408,,,,,,,,,,,,,
536.0932,,,,,,,,,,,,,
536.2456,,,,,,,,,,,,,
536.398,,,,,,,,,,,,,
536.5504,,,,,,,,,,,,,
536.7028,,,,,,,,,,,,,
536.8552,,,,,,,,,,,,,
537.0076,,,,,,,,,,,,,
537.16,,,,,,,,,,,,,
537.3124,,,,,,,,,,,,,
537.4648,,,,,,,,,,,,,
537.6172,,,,,,,,,,,,,
537.7696,,,,,,,,,,,,,
537.922,,,,,,,,,,,,,
538.0744,,,,,,,,,,,,,
538.2268,,,,,,,,,,,,,
538.3792,,,,,,,,,,,,,
538.5316,,,,,,,,,,,,,
538.684,,,,,,,,,,,,,
538.8364,,,,,,,,,,,,,
538.9888,,,,,,,,,,,,,
539.1412,,,,,,,,,,,,,
539.2936,,,,,,,,,,,,,
539.446,,,,,,,,,,,,,
539.5984,,,,,,,,,,,,,
539.7508,,,,,,,,,,,,,
539.9032,,,,,,,,,,,,,
540.0556,,,,,,,,,,,,,
540.208,,,,,,,,,,,,,
540.3604,,,,,,,,,,,,,
540.5128,,,,,,,,,,,,,
540.6652,,,,,,,,,,,,,
540.8176,,,,,,,,,,,,,
540.97,,,,,,,,,,,,,
541.1224,,,,,,,,,,,,,
541.2748,,,,,,,,,,,,,
541.4272,,,,,,,,,,,,,
541.5796,,,,,,,,,,,,,
541.732,,,,,,,,,,,,,
541.8844,,,,,,,,,,,,,
542.0368,,,,,,,,,,,,,
542.1892,,,,,,,,,,,,,
542.3416,,,,,,,,,,,,,
542.494,,,,,,,,,,,,,
542.6464,,,,,,,,,,,,,
542.7988,,,,,,,,,,,,,
542.9512,,,,,,,,,,,,,
543.1036,,,,,,,,,,,,,
543.256,,,,,,,,,,,,,
543.4084,,,,,,,,,,,,,
543.5608,,,,,,,,,,,,,
543.7132,,,,,,,,,,,,,
543.8656,,,,,,,,,,,,,
544.018,,,,,,,,,,,,,
544.1704,,,,,,,,,,,,,
544.3228,,,,,,,,,,,,,
544.4752,,,,,,,,,,,,,
544.6276,,,,,,,,,,,,,
544.78,,,,,,,,,,,,,
544.9324,,,,,,,,,,,,,
545.0848,,,,,,,,,,,,,
545.2372,,,,,,,,,,,,,
545.3896,,,,,,,,,,,,,
545.542,,,,,,,,,,,,,
545.6944,,,,,,,,,,,,,
545.8468,,,,,,,,,,,,,
545.9992,,,,,,,,,,,,,
546.1516,,,,,,,,,,,,,
546.304,,,,,,,,,,,,,
546.4564,,,,,,,,,,,,,
546.6088,,,,,,,,,,,,,
546.7612,,,,,,,,,,,,,
546.9136,,,,,,,,,,,,,
547.066,,,,,,,,,,,,,
547.2184,,,,,,,,,,,,,
547.3708,,,,,,,,,,,,,
547.5232,,,,,,,,,,,,,
547.6756,,,,,,,,,,,,,
547.828,,,,,,,,,,,,,
547.9804,,,,,,,,,,,,,
548.1328,,,,,,,,,,,,,
548.2852,,,,,,,,,,,,,
548.4376,,,,,,,,,,,,,
548.59,,,,,,,,,,,,,
548.7424,,,,,,,,,,,,,
548.8948,,,,,,,,,,,,,
549.0472,,,,,,,,,,,,,
549.1996,,,,,,,,,,,,,
549.352,,,,,,,,,,,,,
549.5044,,,,,,,,,,,,,
549.6568,,,,,,,,,,,,,
549.8092,,,,,,,,,,,,,
549.9616,,,,,,,,,,,,,
550.114,,,,,,,,,,,,,
550.2664,,,,,,,,,,,,,
550.4188,,,,,,,,,,,,,
550.5712,,,,,,,,,,,,,
550.7236,,,,,,,,,,,,,
550.876,,,,,,,,,,,,,
551.0284,,,,,,,,,,,,,
551.1808,,,,,,,,,,,,,
551.3332,,,,,,,,,,,,,
551.4856,,,,,,,,,,,,,
551.638,,,,,,,,,,,,,
551.7904,,,,,,,,,,,,,
551.9428,,,,,,,,,,,,,
552.0952,,,,,,,,,,,,,
552.2476,,,,,,,,,,,,,
552.4,,,,,,,,,,,,,
552.5524,,,,,,,,,,,,,
552.7048,,,,,,,,,,,,,
552.8572,,,,,,,,,,,,,
553.0096,,,,,,,,,,,,,
553.162,,,,,,,,,,,,,
553.3144,,,,,,,,,,,,,
553.4668,,,,,,,,,,,,,
553.6192,,,,,,,,,,,,,
553.7716,,,,,,,,,,,,,
553.924,,,,,,,,,,,,,
554.0764,,,,,,,,,,,,,
554.2288,,,,,,,,,,,,,
554.3812,,,,,,,,,,,,,
554.5336,,,,,,,,,,,,,
554.686,,,,,,,,,,,,,
554.8384,,,,,,,,,,,,,
554.9908,,,,,,,,,,,,,
555.1432,,,,,,,,,,,,,
555.2956,,,,,,,,,,,,,
555.448,,,,,,,,,,,,,
555.6004,,,,,,,,,,,,,
555.7528,,,,,,,,,,,,,
555.9052,,,,,,,,,,,,,
556.0576,,,,,,,,,,,,,
556.21,,,,,,,,,,,,,
556.3624,,,,,,,,,,,,,
556.5148,,,,,,,,,,,,,
556.6672,,,,,,,,,,,,,
556.8196,,,,,,,,,,,,,
556.972,,,,,,,,,,,,,
557.1244,,,,,,,,,,,,,
557.2768,,,,,,,,,,,,,
557.4292,,,,,,,,,,,,,
557.5816,,,,,,,,,,,,,
557.734,,,,,,,,,,,,,
557.8864,,,,,,,,,,,,,
558.0388,,,,,,,,,,,,,
558.1912,,,,,,,,,,,,,
558.3436,,,,,,,,,,,,,
558.496,,,,,,,,,,,,,
558.6484,,,,,,,,,,,,,
558.8008,,,,,,,,,,,,,
558.9532,,,,,,,,,,,,,
559.1056,,,,,,,,,,,,,
559.258,,,,,,,,,,,,,
559.4104,,,,,,,,,,,,,
559.5628,,,,,,,,,,,,,
559.7152,,,,,,,,,,,,,
559.8676,,,,,,,,,,,,,
560.02,,,,,,,,,,,,,
560.1724,,,,,,,,,,,,,
560.3248,,,,,,,,,,,,,
560.4772,,,,,,,,,,,,,
560.6296,,,,,,,,,,,,,
560.782,,,,,,,,,,,,,
560.9344,,,,,,,,,,,,,
561.0868,,,,,,,,,,,,,
561.2392,,,,,,,,,,,,,
561.3916,,,,,,,,,,,,,
561.544,,,,,,,,,,,,,
561.6964,,,,,,,,,,,,,
561.8488,,,,,,,,,,,,,
562.0012,,,,,,,,,,,,,
562.1536,,,,,,,,,,,,,
562.306,,,,,,,,,,,,,
562.4584,,,,,,,,,,,,,
562.6108,,,,,,,,,,,,,
562.7632,,,,,,,,,,,,,
562.9156,,,,,,,,,,,,,
563.068,,,,,,,,,,,,,
563.2204,,,,,,,,,,,,,
563.3728,,,,,,,,,,,,,
563.5252,,,,,,,,,,,,,
563.6776,,,,,,,,,,,,,
563.83,,,,,,,,,,,,,
563.9824,,,,,,,,,,,,,
564.1348,,,,,,,,,,,,,
564.2872,,,,,,,,,,,,,
564.4396,,,,,,,,,,,,,
564.592,,,,,,,,,,,,,
564.7444,,,,,,,,,,,,,
564.8968,,,,,,,,,,,,,
565.0492,,,,,,,,,,,,,
565.2016,,,,,,,,,,,,,
565.354,,,,,,,,,,,,,
565.5064,,,,,,,,,,,,,
565.6588,,,,,,,,,,,,,
565.8112,,,,,,,,,,,,,
565.9636,,,,,,,,,,,,,
566.116,,,,,,,,,,,,,
566.2684,,,,,,,,,,,,,
566.4208,,,,,,,,,,,,,
566.5732,,,,,,,,,,,,,
566.7256,,,,,,,,,,,,,
566.878,,,,,,,,,,,,,
567.0304,,,,,,,,,,,,,
567.1828,,,,,,,,,,,,,
567.3352,,,,,,,,,,,,,
567.4876,,,,,,,,,,,,,
567.64,,,,,,,,,,,,,
567.7924,,,,,,,,,,,,,
567.9448,,,,,,,,,,,,,
568.0972,,,,,,,,,,,,,
568.2496,,,,,,,,,,,,,
568.402,,,,,,,,,,,,,
568.5544,,,,,,,,,,,,,
568.7068,,,,,,,,,,,,,
568.8592,,,,,,,,,,,,,
569.0116,,,,,,,,,,,,,
569.164,,,,,,,,,,,,,
569.3164,,,,,,,,,,,,,
569.4688,,,,,,,,,,,,,
569.6212,,,,,,,,,,,,,
569.7736,,,,,,,,,,,,,
569.926,,,,,,,,,,,,,
570.0784,,,,,,,,,,,,,
570.2308,,,,,,,,,,,,,
570.3832,,,,,,,,,,,,,
570.5356,,,,,,,,,,,,,
570.688,,,,,,,,,,,,,
570.8404,,,,,,,,,,,,,
570.9928,,,,,,,,,,,,,
571.1452,,,,,,,,,,,,,
571.2976,,,,,,,,,,,,,
571.45,,,,,,,,,,,,,
571.6024,,,,,,,,,,,,,
571.7548,,,,,,,,,,,,,
571.9072,,,,,,,,,,,,,
572.0596,,,,,,,,,,,,,
572.212,,,,,,,,,,,,,
572.3644,,,,,,,,,,,,,
572.5168,,,,,,,,,,,,,
572.6692,,,,,,,,,,,,,
572.8216,,,,,,,,,,,,,
572.974,,,,,,,,,,,,,
573.1264,,,,,,,,,,,,,
573.2788,,,,,,,,,,,,,
573.4312,,,,,,,,,,,,,
573.5836,,,,,,,,,,,,,
573.736,,,,,,,,,,,,,
573.8884,,,,,,,,,,,,,
574.0408,,,,,,,,,,,,,
574.1932,,,,,,,,,,,,,
574.3456,,,,,,,,,,,,,
574.498,,,,,,,,,,,,,
574.6504,,,,,,,,,,,,,
574.8028,,,,,,,,,,,,,
574.9552,,,,,,,,,,,,,
575.1076,,,,,,,,,,,,,
575.26,,,,,,,,,,,,,
575.4124,,,,,,,,,,,,,
575.5648,,,,,,,,,,,,,
575.7172,,,,,,,,,,,,,
575.8696,,,,,,,,,,,,,
576.022,,,,,,,,,,,,,
576.1744,,,,,,,,,,,,,
576.3268,,,,,,,,,,,,,
576.4792,,,,,,,,,,,,,
576.6316,,,,,,,,,,,,,
576.784,,,,,,,,,,,,,
576.9364,,,,,,,,,,,,,
577.0888,,,,,,,,,,,,,
577.2412,,,,,,,,,,,,,
577.3936,,,,,,,,,,,,,
577.546,,,,,,,,,,,,,
577.6984,,,,,,,,,,,,,
577.8508,,,,,,,,,,,,,
578.0032,,,,,,,,,,,,,
578.1556,,,,,,,,,,,,,
578.308,,,,,,,,,,,,,
578.4604,,,,,,,,,,,,,
578.6128,,,,,,,,,,,,,
578.7652,,,,,,,,,,,,,
578.9176,,,,,,,,,,,,,
579.07,,,,,,,,,,,,,
579.2224,,,,,,,,,,,,,
579.3748,,,,,,,,,,,,,
579.5272,,,,,,,,,,,,,
579.6796,,,,,,,,,,,,,
579.832,,,,,,,,,,,,,
579.9844,,,,,,,,,,,,,
580.1368,,,,,,,,,,,,,
580.2892,,,,,,,,,,,,,
580.4416,,,,,,,,,,,,,
580.594,,,,,,,,,,,,,
580.7464,,,,,,,,,,,,,
580.8988,,,,,,,,,,,,,
581.0512,,,,,,,,,,,,,
581.2036,,,,,,,,,,,,,
581.356,,,,,,,,,,,,,
581.5084,,,,,,,,,,,,,
581.6608,,,,,,,,,,,,,
581.8132,,,,,,,,,,,,,
581.9656,,,,,,,,,,,,,
582.118,,,,,,,,,,,,,
582.2704,,,,,,,,,,,,,
582.4228,,,,,,,,,,,,,
582.5752,,,,,,,,,,,,,
582.7276,,,,,,,,,,,,,
582.88,,,,,,,,,,,,,
583.0324,,,,,,,,,,,,,
583.1848,,,,,,,,,,,,,
583.3372,,,,,,,,,,,,,
583.4896,,,,,,,,,,,,,
583.642,,,,,,,,,,,,,
583.7944,,,,,,,,,,,,,
583.9468,,,,,,,,,,,,,
584.0992,,,,,,,,,,,,,
584.2516,,,,,,,,,,,,,
584.404,,,,,,,,,,,,,
584.5564,,,,,,,,,,,,,
584.7088,,,,,,,,,,,,,
584.8612,,,,,,,,,,,,,
585.0136,,,,,,,,,,,,,
585.166,,,,,,,,,,,,,
585.3184,,,,,,,,,,,,,
585.4708,,,,,,,,,,,,,
585.6232,,,,,,,,,,,,,
585.7756,,,,,,,,,,,,,
585.928,,,,,,,,,,,,,
586.0804,,,,,,,,,,,,,
586.2328,,,,,,,,,,,,,
586.3852,,,,,,,,,,,,,
586.5376,,,,,,,,,,,,,
586.69,,,,,,,,,,,,,
586.8424,,,,,,,,,,,,,
586.9948,,,,,,,,,,,,,
587.1472,,,,,,,,,,,,,
587.2996,,,,,,,,,,,,,
587.452,,,,,,,,,,,,,
587.6044,,,,,,,,,,,,,
587.7568,,,,,,,,,,,,,
587.9092,,,,,,,,,,,,,
588.0616,,,,,,,,,,,,,
588.214,,,,,,,,,,,,,
588.3664,,,,,,,,,,,,,
588.5188,,,,,,,,,,,,,
588.6712,,,,,,,,,,,,,
588.8236,,,,,,,,,,,,,
588.976,,,,,,,,,,,,,
589.1284,,,,,,,,,,,,,
589.2808,,,,,,,,,,,,,
589.4332,,,,,,,,,,,,,
589.5856,,,,,,,,,,,,,
589.738,,,,,,,,,,,,,
