DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RACH,RDEP,RLA2,RLA4,RMED,RMIC,RPCH,RSHAL,SP
448.2588,,,,,,,,,,,,,,,,,
448.4112,,,,,,,,,,,,,,,,,
448.5636,,,,,,,,,,,,,,,,,
448.716,,,,,,,,,,,,,,,,,
448.8684,,,,,,,,,,,,,,,,,
449.0208,,,,,,,,,,,,,,,,,
449.1732,,,,,,,,,,,,,,,,,
449.3256,,,,,,,,,,,,,,,,,
449.478,,,,,,,,,,,,,,,,,
449.6304,,,,,,,,,,,,,,,,,
449.7828,,,,,,,,,,,,,,,,,
449.9352,,,,,,,,,,,,,,,,,
450.0876,,,,,,,,,,,,,,,,,
450.24,,,,,,,,,,,,,,,,,
450.3924,,,,,,,,,,,,,,,,,
450.5448,,,,,,,,,,,,,,,,,
450.6972,,,,,,,,,,,,,,,,,
450.8496,,,,,,,,,,,,,,,,,
451.002,,,,,,,,,,,,,,,,,
451.1544,,,,,,,,,,,,,,,,,
451.3068,,,,,,,,,,,,,,,,,
451.4592,,,,,,,,,,,,,,,,,
451.6116,,,,,,,,,,,,,,,,,
451.764,,,,,,,,,,,,,,,,,
451.9164,,,,,,,,,,,,,,,,,
452.0688,,,,,,,,,,,,,,,,,
452.2212,,,,,,,,,,,,,,,,,
452.3736,,,,,,,,,,,,,,,,,
452.526,,,,,,,,,,,,,,,,,
452.6784,,,,,,,,,,,,,,,,,
452.8308,,,,,,,,,,,,,,,,,
452.9832,,,,,,,,,,,,,,,,,
453.1356,,,,,,,,,,,,,,,,,
453.288,,,,,,,,,,,,,,,,,
453.4404,,,,,,,,,,,,,,,,,
453.5928,,,,,,,,,,,,,,,,,
453.7452,,,,,,,,,,,,,,,,,
453.8976,,,,,,,,,,,,,,,,,
454.05,,,,,,,,,,,,,,,,,
454.2024,,,,,,,,,,,,,,,,,
454.3548,,,,,,,,,,,,,,,,,
454.5072,,,,,,,,,,,,,,,,,
454.6596,,,,,,,,,,,,,,,,,
454.812,,,,,,,,,,,,,,,,,
454.9644,,,,,,,,,,,,,,,,,
455.1168,,,,,,,,,,,,,,,,,
455.2692,,,,,,,,,,,,,,,,,
455.4216,,,,,,,,,,,,,,,,,
455.574,,,,,,,,,,,,,,,,,
455.7264,,,,,,,,,,,,,,,,,
455.8788,,,,,,,,,,,,,,,,,
456.0312,,,,,,,,,,,,,,,,,
456.1836,,,,,,,,,,,,,,,,,
456.336,,,,,,,,,,,,,,,,,
456.4884,,,,,,,,,,,,,,,,,
456.6408,,,,,,,,,,,,,,,,,
456.7932,,,,,,,,,,,,,,,,,
456.9456,,,,,,,,,,,,,,,,,
457.098,,,,,,,,,,,,,,,,,
457.2504,,,,,,,,,,,,,,,,,
457.4028,,,,,,,,,,,,,,,,,
457.5552,,,,,,,,,,,,,,,,,
457.7076,,,,,,,,,,,,,,,,,
457.86,,,,,,,,,,,,,,,,,
458.0124,,,,,,,,,,,,,,,,,
458.1648,,,,,,,,,,,,,,,,,
458.3172,,,,,,,,,,,,,,,,,
458.4696,,,,,,,,,,,,,,,,,
458.622,,,,,,,,,,,,,,,,,
458.7744,,,,,,,,,,,,,,,,,
458.9268,,,,,,,,,,,,,,,,,
459.0792,,,,,,,,,,,,,,,,,
459.2316,,,,,,,,,,,,,,,,,
459.384,,,,,,,,,,,,,,,,,
459.5364,,,,,,,,,,,,,,,,,
459.6888,,,,,,,,,,,,,,,,,
459.8412,,,,,,,,,,,,,,,,,
459.9936,,,,,,,,,,,,,,,,,
460.146,,,,,,,,,,,,,,,,,
460.2984,,,,,,,,,,,,,,,,,
460.4508,,,,,,,,,,,,,,,,,
460.6032,,,,,,,,,,,,,,,,,
460.7556,,,,,,,,,,,,,,,,,
460.908,,,,,,,,,,,,,,,,,
461.0604,,,,,,,,,,,,,,,,,
461.2128,,,,,,,,,,,,,,,,,
461.3652,,,,,,,,,,,,,,,,,
461.5176,,,,,,,,,,,,,,,,,
461.67,,,,,,,,,,,,,,,,,
461.8224,,,,,,,,,,,,,,,,,
461.9748,,,,,,,,,,,,,,,,,
462.1272,,,,,,,,,,,,,,,,,
462.2796,,,,,,,,,,,,,,,,,
462.432,,,,,,,,,,,,,,,,,
462.5844,,,,,,,,,,,,,,,,,
462.7368,,,,,,,,,,,,,,,,,
462.8892,,,,,,,,,,,,,,,,,
463.0416,,,,,,,,,,,,,,,,,
463.194,,,,,,,,,,,,,,,,,
463.3464,,,,,,,,,,,,,,,,,
463.4988,,,,,,,,,,,,,,,,,
463.6512,,,,,,,,,,,,,,,,,
463.8036,,,,,,,,,,,,,,,,,
463.956,,,,,,,,,,,,,,,,,
464.1084,,,,,,,,,,,,,,,,,
464.2608,,,,,,,,,,,,,,,,,
464.4132,,,,,,,,,,,,,,,,,
464.5656,,,,,,,,,,,,,,,,,
464.718,,,,,,,,,,,,,,,,,
464.8704,,,,,,,,,,,,,,,,,
465.0228,,,,,,,,,,,,,,,,,
465.1752,,,,,,,,,,,,,,,,,
465.3276,,,,,,,,,,,,,,,,,
465.48,,,,,,,,,,,,,,,,,
465.6324,,,,,,,,,,,,,,,,,
465.7848,,,,,,,,,,,,,,,,,
465.9372,,,,,,,,,,,,,,,,,
466.0896,,,,,,,,,,,,,,,,,
466.242,,,,,,,,,,,,,,,,,
466.3944,,,,,,,,,,,,,,,,,
466.5468,,,,,,,,,,,,,,,,,
466.6992,,,,,,,,,,,,,,,,,
466.8516,,,,,,,,,,,,,,,,,
467.004,,,,,,,,,,,,,,,,,
467.1564,,,,,,,,,,,,,,,,,
467.3088,,,,,,,,,,,,,,,,,
467.4612,,,,,,,,,,,,,,,,,
467.6136,,,,,,,,,,,,,,,,,
467.766,,,,,,,,,,,,,,,,,
467.9184,,,,,,,,,,,,,,,,,
468.0708,,,,,,,,,,,,,,,,,
468.2232,,,,,,,,,,,,,,,,,
468.3756,,,,,,,,,,,,,,,,,
468.528,,,,,,,,,,,,,,,,,
468.6804,,,,,,,,,,,,,,,,,
468.8328,,,,,,,,,,,,,,,,,
468.9852,,,,,,,,,,,,,,,,,
469.1376,,,,,,,,,,,,,,,,,
469.29,,,,,,,,,,,,,,,,,
469.4424,,,,,,,,,,,,,,,,,
469.5948,,,,,,,,,,,,,,,,,
469.7472,,,,,,,,,,,,,,,,,
469.8996,,,,,,,,,,,,,,,,,
470.052,,,,,,,,,,,,,,,,,
470.2044,,,,,,,,,,,,,,,,,
470.3568,,,,,,,,,,,,,,,,,
470.5092,,,,,,,,,,,,,,,,,
470.6616,,,,,,,,,,,,,,,,,
470.814,,,,,,,,,,,,,,,,,
470.9664,,,,,,,,,,,,,,,,,
471.1188,,,,,,,,,,,,,,,,,
471.2712,,,,,,,,,,,,,,,,,
471.4236,,,,,,,,,,,,,,,,,
471.576,,,,,,,,,,,,,,,,,
471.7284,,,,,,,,,,,,,,,,,
471.8808,,,,,,,,,,,,,,,,,
472.0332,,,,,,,,,,,,,,,,,
472.1856,,,,,,,,,,,,,,,,,
472.338,,,,,,,,,,,,,,,,,
472.4904,,,,,,,,,,,,,,,,,
472.6428,,,,,,,,,,,,,,,,,
472.7952,,,,,,,,,,,,,,,,,
472.9476,,,,,,,,,,,,,,,,,
473.1,,,,,,,,,,,,,,,,,
473.2524,,,,,,,,,,,,,,,,,
473.4048,,,,,,,,,,,,,,,,,
473.5572,,,,,,,,,,,,,,,,,
473.7096,,,,,,,,,,,,,,,,,
473.862,,,,,,,,,,,,,,,,,
474.0144,,,,,,,,,,,,,,,,,
474.1668,,,,,,,,,,,,,,,,,
474.3192,,,,,,,,,,,,,,,,,
474.4716,,,,,,,,,,,,,,,,,
474.624,,,,,,,,,,,,,,,,,
474.7764,,,,,,,,,,,,,,,,,
474.9288,,,,,,,,,,,,,,,,,
475.0812,,,,,,,,,,,,,,,,,
475.2336,,,,,,,,,,,,,,,,,
475.386,,,,,,,,,,,,,,,,,
475.5384,,,,,,,,,,,,,,,,,
475.6908,,,,,,,,,,,,,,,,,
475.8432,,,,,,,,,,,,,,,,,
475.9956,,,,,,,,,,,,,,,,,
476.148,,,,,,,,,,,,,,,,,
476.3004,,,,,,,,,,,,,,,,,
476.4528,,,,,,,,,,,,,,,,,
476.6052,,,,,,,,,,,,,,,,,
476.7576,,,,,,,,,,,,,,,,,
476.91,,,,,,,,,,,,,,,,,
477.0624,,,,,,,,,,,,,,,,,
477.2148,,,,,,,,,,,,,,,,,
477.3672,,,,,,,,,,,,,,,,,
477.5196,,,,,,,,,,,,,,,,,
477.672,,,,,,,,,,,,,,,,,
477.8244,,,,,,,,,,,,,,,,,
477.9768,,,,,,,,,,,,,,,,,
478.1292,,,,,,,,,,,,,,,,,
478.2816,,,,,,,,,,,,,,,,,
478.434,,,,,,,,,,,,,,,,,
478.5864,,,,,,,,,,,,,,,,,
478.7388,,,,,,,,,,,,,,,,,
478.8912,,,,,,,,,,,,,,,,,
479.0436,,,,,,,,,,,,,,,,,
479.196,,,,,,,,,,,,,,,,,
479.3484,,,,,,,,,,,,,,,,,
479.5008,,,,,,,,,,,,,,,,,
479.6532,,,,,,,,,,,,,,,,,
479.8056,,,,,,,,,,,,,,,,,
479.958,,,,,,,,,,,,,,,,,
480.1104,,,,,,,,,,,,,,,,,
480.2628,,,,,,,,,,,,,,,,,
480.4152,,,,,,,,,,,,,,,,,
480.5676,,,,,,,,,,,,,,,,,
480.72,,,,,,,,,,,,,,,,,
480.8724,,,,,,,,,,,,,,,,,
481.0248,,,,,,,,,,,,,,,,,
481.1772,,,,,,,,,,,,,,,,,
481.3296,,,,,,,,,,,,,,,,,
481.482,,,,,,,,,,,,,,,,,
481.6344,,,,,,,,,,,,,,,,,
481.7868,,,,,,,,,,,,,,,,,
481.9392,,,,,,,,,,,,,,,,,
482.0916,,,,,,,,,,,,,,,,,
482.244,,,,,,,,,,,,,,,,,
482.3964,,,,,,,,,,,,,,,,,
482.5488,,,,,,,,,,,,,,,,,
482.7012,,,,,,,,,,,,,,,,,
482.8536,,,,,,,,,,,,,,,,,
483.006,,,,,,,,,,,,,,,,,
483.1584,,,,,,,,,,,,,,,,,
483.3108,,,,,,,,,,,,,,,,,
483.4632,,,,,,,,,,,,,,,,,
483.6156,,,,,,,,,,,,,,,,,
483.768,,,,,,,,,,,,,,,,,
483.9204,,,,,,,,,,,,,,,,,
484.0728,,,,,,,,,,,,,,,,,
484.2252,,,,,,,,,,,,,,,,,
484.3776,,,,,,,,,,,,,,,,,
484.53,,,,,,,,,,,,,,,,,
484.6824,,,,,,,,,,,,,,,,,
484.8348,,,,,,,,,,,,,,,,,
484.9872,,,,,,,,,,,,,,,,,
485.1396,,,,,,,,,,,,,,,,,
485.292,,,,,,,,,,,,,,,,,
485.4444,,,,,,,,,,,,,,,,,
485.5968,,,,,,,,,,,,,,,,,
485.7492,,,,,,,,,,,,,,,,,
485.9016,,,,,,,,,,,,,,,,,
486.054,,,,,,,,,,,,,,,,,
486.2064,,,,,,,,,,,,,,,,,
486.3588,,,,,,,,,,,,,,,,,
486.5112,,,,,,,,,,,,,,,,,
486.6636,,,,,,,,,,,,,,,,,
486.816,,,,,,,,,,,,,,,,,
486.9684,,,,,,,,,,,,,,,,,
487.1208,,,,,,,,,,,,,,,,,
487.2732,,,,,,,,,,,,,,,,,
487.4256,,,,,,,,,,,,,,,,,
487.578,,,,,,,,,,,,,,,,,
487.7304,,,,,,,,,,,,,,,,,
487.8828,,,,,,,,,,,,,,,,,
488.0352,,,,,,,,,,,,,,,,,
488.1876,,,,,,,,,,,,,,,,,
488.34,,,,,,,,,,,,,,,,,
488.4924,,,,,,,,,,,,,,,,,
488.6448,,,,,,,,,,,,,,,,,
488.7972,,,,,,,,,,,,,,,,,
488.9496,,,,,,,,,,,,,,,,,
489.102,,,,,,,,,,,,,,,,,
489.2544,,,,,,,,,,,,,,,,,
489.4068,,,,,,,,,,,,,,,,,
489.5592,,,,,,,,,,,,,,,,,
489.7116,,,,,,,,,,,,,,,,,
489.864,,,,,,,,,,,,,,,,,
490.0164,,,,,,,,,,,,,,,,,
490.1688,,,,,,,,,,,,,,,,,
490.3212,,,,,,,,,,,,,,,,,
490.4736,,,,,,,,,,,,,,,,,
490.626,,,,,,,,,,,,,,,,,
490.7784,,,,,,,,,,,,,,,,,
490.9308,,,,,,,,,,,,,,,,,
491.0832,,,,,,,,,,,,,,,,,
491.2356,,,,,,,,,,,,,,,,,
491.388,,,,,,,,,,,,,,,,,
491.5404,,,,,,,,,,,,,,,,,
491.6928,,,,,,,,,,,,,,,,,
491.8452,,,,,,,,,,,,,,,,,
491.9976,,,,,,,,,,,,,,,,,
492.15,,,,,,,,,,,,,,,,,
492.3024,,,,,,,,,,,,,,,,,
492.4548,,,,,,,,,,,,,,,,,
492.6072,,,,,,,,,,,,,,,,,
492.7596,,,,,,,,,,,,,,,,,
492.912,,,,,,,,,,,,,,,,,
493.0644,,,,,,,,,,,,,,,,,
493.2168,,,,,,,,,,,,,,,,,
493.3692,,,,,,,,,,,,,,,,,
493.5216,,,,,,,,,,,,,,,,,
493.674,,,,,,,,,,,,,,,,,
493.8264,,,,,,,,,,,,,,,,,
493.9788,,,,,,,,,,,,,,,,,
494.1312,,,,,,,,,,,,,,,,,
494.2836,,,,,,,,,,,,,,,,,
494.436,,,,,,,,,,,,,,,,,
494.5884,,,,,,,,,,,,,,,,,
494.7408,,,,,,,,,,,,,,,,,
494.8932,,,,,,,,,,,,,,,,,
495.0456,,,,,,,,,,,,,,,,,
495.198,,,,,,,,,,,,,,,,,
495.3504,,,,,,,,,,,,,,,,,
495.5028,,,,,,,,,,,,,,,,,
495.6552,,,,,,,,,,,,,,,,,
495.8076,,,,,,,,,,,,,,,,,
495.96,,,,,,,,,,,,,,,,,
496.1124,,,,,,,,,,,,,,,,,
496.2648,,,,,,,,,,,,,,,,,
496.4172,,,,,,,,,,,,,,,,,
496.5696,,,,,,,,,,,,,,,,,
496.722,,,,,,,,,,,,,,,,,
496.8744,,,,,,,,,,,,,,,,,
497.0268,,,,,,,,,,,,,,,,,
497.1792,,,,,,,,,,,,,,,,,
497.3316,,,,,,,,,,,,,,,,,
497.484,,,,,,,,,,,,,,,,,
497.6364,,,,,,,,,,,,,,,,,
497.7888,,,,,,,,,,,,,,,,,
497.9412,,,,,,,,,,,,,,,,,
498.0936,,,,,,,,,,,,,,,,,
498.246,,,,,,,,,,,,,,,,,
498.3984,,,,,,,,,,,,,,,,,
498.5508,,,,,,,,,,,,,,,,,
498.7032,,,,,,,,,,,,,,,,,
498.8556,,,,,,,,,,,,,,,,,
499.008,,,,,,,,,,,,,,,,,
499.1604,,,,,,,,,,,,,,,,,
499.3128,,,,,,,,,,,,,,,,,
499.4652,,,,,,,,,,,,,,,,,
499.6176,,,,,,,,,,,,,,,,,
499.77,,,,,,,,,,,,,,,,,
499.9224,,,,,,,,,,,,,,,,,
500.0748,,,,,,,,,,,,,,,,,
500.2272,,,,,,,,,,,,,,,,,
500.3796,,,,,,,,,,,,,,,,,
500.532,,,,,,,,,,,,,,,,,
500.6844,,,,,,,,,,,,,,,,,
500.8368,,,,,,,,,,,,,,,,,
500.9892,,,,,,,,,,,,,,,,,
501.1416,,,,,,,,,,,,,,,,,
501.294,,,,,,,,,,,,,,,,,
501.4464,,,,,,,,,,,,,,,,,
501.5988,,,,,,,,,,,,,,,,,
501.7512,,,,,,,,,,,,,,,,,
501.9036,,,,,,,,,,,,,,,,,
502.056,,,,,,,,,,,,,,,,,
502.2084,,,,,,,,,,,,,,,,,
502.3608,,,,,,,,,,,,,,,,,
502.5132,,,,,,,,,,,,,,,,,
502.6656,,,,,,,,,,,,,,,,,
502.818,,,,,,,,,,,,,,,,,
502.9704,,,,,,,,,,,,,,,,,
503.1228,,,,,,,,,,,,,,,,,
503.2752,,,,,,,,,,,,,,,,,
503.4276,,,,,,,,,,,,,,,,,
503.58,,,,,,,,,,,,,,,,,
503.7324,,,,,,,,,,,,,,,,,
503.8848,,,,,,,,,,,,,,,,,
504.0372,,,,,,,,,,,,,,,,,
504.1896,,,,,,,,,,,,,,,,,
504.342,,,,,,,,,,,,,,,,,
504.4944,,,,,,,,,,,,,,,,,
504.6468,,,,,,,,,,,,,,,,,
504.7992,,,,,,,,,,,,,,,,,
504.9516,,,,,,,,,,,,,,,,,
505.104,,,,,,,,,,,,,,,,,
505.2564,,,,,,,,,,,,,,,,,
505.4088,,,,,,,,,,,,,,,,,
505.5612,,,,,,,,,,,,,,,,,
505.7136,,,,,,,,,,,,,,,,,
505.866,,,,,,,,,,,,,,,,,
506.0184,,,,,,,,,,,,,,,,,
506.1708,,,,,,,,,,,,,,,,,
506.3232,,,,,,,,,,,,,,,,,
506.4756,,,,,,,,,,,,,,,,,
506.628,,,,,,,,,,,,,,,,,
506.7804,,,,,,,,,,,,,,,,,
506.9328,,,,,,,,,,,,,,,,,
507.0852,,,,,,,,,,,,,,,,,
507.2376,,,,,,,,,,,,,,,,,
507.39,,,,,,,,,,,,,,,,,
507.5424,,,,,,,,,,,,,,,,,
507.6948,,,,,,,,,,,,,,,,,
507.8472,,,,,,,,,,,,,,,,,
507.9996,,,,,,,,,,,,,,,,,
508.152,,,,,,,,,,,,,,,,,
508.3044,,,,,,,,,,,,,,,,,
508.4568,,,,,,,,,,,,,,,,,
508.6092,,,,,,,,,,,,,,,,,
508.7616,,,,,,,,,,,,,,,,,
508.914,,,,,,,,,,,,,,,,,
509.0664,,,,,,,,,,,,,,,,,
509.2188,,,,,,,,,,,,,,,,,
509.3712,,,,,,,,,,,,,,,,,
509.5236,,,,,,,,,,,,,,,,,
509.676,,,,,,,,,,,,,,,,,
509.8284,,,,,,,,,,,,,,,,,
509.9808,,,,,,,,,,,,,,,,,
510.1332,,,,,,,,,,,,,,,,,
510.2856,,,,,,,,,,,,,,,,,
510.438,,,,,,,,,,,,,,,,,
510.5904,,,,,,,,,,,,,,,,,
510.7428,,,,,,,,,,,,,,,,,
510.8952,,,,,,,,,,,,,,,,,
511.0476,,,,,,,,,,,,,,,,,
511.2,,,,,,,,,,,,,,,,,
511.3524,,,,,,,,,,,,,,,,,
511.5048,,,,,,,,,,,,,,,,,
511.6572,,,,,,,,,,,,,,,,,
511.8096,,,,,,,,,,,,,,,,,
511.962,,,,,,,,,,,,,,,,,
512.1144,,,,,,,,,,,,,,,,,
512.2668,,,,,,,,,,,,,,,,,
512.4192,,,,,,,,,,,,,,,,,
512.5716,,,,,,,,,,,,,,,,,
512.724,,,,,,,,,,,,,,,,,
512.8764,,,,,,,,,,,,,,,,,
513.0288,,,,,,,,,,,,,,,,,
513.1812,,,,,,,,,,,,,,,,,
513.3336,,,,,,,,,,,,,,,,,
513.486,,,,,,,,,,,,,,,,,
513.6384,,,,,,,,,,,,,,,,,
513.7908,,,,,,,,,,,,,,,,,
513.9432,,,,,,,,,,,,,,,,,
514.0956,,,,,,,,,,,,,,,,,
514.248,,,,,,,,,,,,,,,,,
514.4004,,,,,,,,,,,,,,,,,
514.5528,,,,,,,,,,,,,,,,,
514.7052,,,,,,,,,,,,,,,,,
514.8576,,,,,,,,,,,,,,,,,
515.01,,,,,,,,,,,,,,,,,
515.1624,,,,,,,,,,,,,,,,,
515.3148,,,,,,,,,,,,,,,,,
515.4672,,,,,,,,,,,,,,,,,
515.6196,,,,,,,,,,,,,,,,,
515.772,,,,,,,,,,,,,,,,,
515.9244,,,,,,,,,,,,,,,,,
516.0768,,,,,,,,,,,,,,,,,
516.2292,,,,,,,,,,,,,,,,,
516.3816,,,,,,,,,,,,,,,,,
516.534,,,,,,,,,,,,,,,,,
516.6864,,,,,,,,,,,,,,,,,
516.8388,,,,,,,,,,,,,,,,,
516.9912,,,,,,,,,,,,,,,,,
517.1436,,,,,,,,,,,,,,,,,
517.296,,,,,,,,,,,,,,,,,
517.4484,,,,,,,,,,,,,,,,,
517.6008,,,,,,,,,,,,,,,,,
517.7532,,,,,,,,,,,,,,,,,
517.9056,,,,,,,,,,,,,,,,,
518.058,,,,,,,,,,,,,,,,,
518.2104,,,,,,,,,,,,,,,,,
518.3628,,,,,,,,,,,,,,,,,
518.5152,,,,,,,,,,,,,,,,,
518.6676,,,,,,,,,,,,,,,,,
518.82,,,,,,,,,,,,,,,,,
518.9724,,,,,,,,,,,,,,,,,
519.1248,,,,,,,,,,,,,,,,,
519.2772,,,,,,,,,,,,,,,,,
519.4296,,,,,,,,,,,,,,,,,
519.582,,,,,,,,,,,,,,,,,
519.7344,,,,,,,,,,,,,,,,,
519.8868,,,,,,,,,,,,,,,,,
520.0392,,,,,,,,,,,,,,,,,
520.1916,,,,,,,,,,,,,,,,,
520.344,,,,,,,,,,,,,,,,,
520.4964,,,,,,,,,,,,,,,,,
520.6488,,,,,,,,,,,,,,,,,
520.8012,,,,,,,,,,,,,,,,,
520.9536,,,,,,,,,,,,,,,,,
521.106,,,,,,,,,,,,,,,,,
521.2584,,,,,,,,,,,,,,,,,
521.4108,,,,,,,,,,,,,,,,,
521.5632,,,,,,,,,,,,,,,,,
521.7156,,,,,,,,,,,,,,,,,
521.868,,,,,,,,,,,,,,,,,
522.0204,,,,,,,,,,,,,,,,,
522.1728,,,,,,,,,,,,,,,,,
522.3252,,,,,,,,,,,,,,,,,
522.4776,,,,,,,,,,,,,,,,,
522.63,,,,,,,,,,,,,,,,,
522.7824,,,,,,,,,,,,,,,,,
522.9348,,,,,,,,,,,,,,,,,
523.0872,,,,,,,,,,,,,,,,,
523.2396,,,,,,,,,,,,,,,,,
523.392,,,,,,,,,,,,,,,,,
523.5444,,,,,,,,,,,,,,,,,
523.6968,,,,,,,,,,,,,,,,,
523.8492,,,,,,,,,,,,,,,,,
524.0016,,,,,,,,,,,,,,,,,
524.154,,,,,,,,,,,,,,,,,
524.3064,,,,,,,,,,,,,,,,,
524.4588,,,,,,,,,,,,,,,,,
524.6112,,,,,,,,,,,,,,,,,
524.7636,,,,,,,,,,,,,,,,,
524.916,,,,,,,,,,,,,,,,,
525.0684,,,,,,,,,,,,,,,,,
525.2208,,,,,,,,,,,,,,,,,
525.3732,,,,,,,,,,,,,,,,,
525.5256,,,,,,,,,,,,,,,,,
525.678,,,,,,,,,,,,,,,,,
525.8304,,,,,,,,,,,,,,,,,
525.9828,,,,,,,,,,,,,,,,,
526.1352,,,,,,,,,,,,,,,,,
526.2876,,,,,,,,,,,,,,,,,
526.44,,,,,,,,,,,,,,,,,
526.5924,,,,,,,,,,,,,,,,,
526.7448,,,,,,,,,,,,,,,,,
526.8972,,,,,,,,,,,,,,,,,
527.0496,,,,,,,,,,,,,,,,,
527.202,,,,,,,,,,,,,,,,,
527.3544,,,,,,,,,,,,,,,,,
527.5068,,,,,,,,,,,,,,,,,
527.6592,,,,,,,,,,,,,,,,,
527.8116,,,,,,,,,,,,,,,,,
527.964,,,,,,,,,,,,,,,,,
528.1164,,,,,,,,,,,,,,,,,
528.2688,,,,,,,,,,,,,,,,,
528.4212,,,,,,,,,,,,,,,,,
528.5736,,,,,,,,,,,,,,,,,
528.726,,,,,,,,,,,,,,,,,
528.8784,,,,,,,,,,,,,,,,,
529.0308,,,,,,,,,,,,,,,,,
529.1832,,,,,,,,,,,,,,,,,
529.3356,,,,,,,,,,,,,,,,,
529.488,,,,,,,,,,,,,,,,,
529.6404,,,,,,,,,,,,,,,,,
529.7928,,,,,,,,,,,,,,,,,
529.9452,,,,,,,,,,,,,,,,,
530.0976,,,,,,,,,,,,,,,,,
530.25,,,,,,,,,,,,,,,,,
530.4024,,,,,,,,,,,,,,,,,
530.5548,,,,,,,,,,,,,,,,,
530.7072,,,,,,,,,,,,,,,,,
530.8596,,,,,,,,,,,,,,,,,
531.012,,,,,,,,,,,,,,,,,
531.1644,,,,,,,,,,,,,,,,,
531.3168,,,,,,,,,,,,,,,,,
531.4692,,,,,,,,,,,,,,,,,
531.6216,,,,,,,,,,,,,,,,,
531.774,,,,,,,,,,,,,,,,,
531.9264,,,,,,,,,,,,,,,,,
532.0788,,,,,,,,,,,,,,,,,
532.2312,,,,,,,,,,,,,,,,,
532.3836,,,,,,,,,,,,,,,,,
532.536,,,,,,,,,,,,,,,,,
532.6884,,,,,,,,,,,,,,,,,
532.8408,,,,,,,,,,,,,,,,,
532.9932,,,,,,,,,,,,,,,,,
533.1456,,,,,,,,,,,,,,,,,
533.298,,,,,,,,,,,,,,,,,
533.4504,,,,,,,,,,,,,,,,,
533.6028,,,,,,,,,,,,,,,,,
533.7552,,,,,,,,,,,,,,,,,
533.9076,,,,,,,,,,,,,,,,,
534.06,,,,,,,,,,,,,,,,,
534.2124,,,,,,,,,,,,,,,,,
534.3648,,,,,,,,,,,,,,,,,
534.5172,,,,,,,,,,,,,,,,,
534.6696,,,,,,,,,,,,,,,,,
534.822,,,,,,,,,,,,,,,,,
534.9744,,,,,,,,,,,,,,,,,
535.1268,,,,,,,,,,,,,,,,,
535.2792,,,,,,,,,,,,,,,,,
535.4316,,,,,,,,,,,,,,,,,
535.584,,,,,,,,,,,,,,,,,
535.7364,,,,,,,,,,,,,,,,,
535.8888,,,,,,,,,,,,,,,,,
536.0412,,,,,,,,,,,,,,,,,
536.1936,,,,,,,,,,,,,,,,,
536.346,,,,,,,,,,,,,,,,,
536.4984,,,,,,,,,,,,,,,,,
536.6508,,,,,,,,,,,,,,,,,
536.8032,,,,,,,,,,,,,,,,,
536.9556,,,,,,,,,,,,,,,,,
537.108,,,,,,,,,,,,,,,,,
537.2604,,,,,,,,,,,,,,,,,
537.4128,,,,,,,,,,,,,,,,,
537.5652,,,,,,,,,,,,,,,,,
537.7176,,,,,,,,,,,,,,,,,
537.87,,,,,,,,,,,,,,,,,
538.0224,,,,,,,,,,,,,,,,,
538.1748,,,,,,,,,,,,,,,,,
538.3272,,,,,,,,,,,,,,,,,
538.4796,,,,,,,,,,,,,,,,,
538.632,,,,,,,,,,,,,,,,,
538.7844,,,,,,,,,,,,,,,,,
538.9368,,,,,,,,,,,,,,,,,
539.0892,,,,,,,,,,,,,,,,,
539.2416,,,,,,,,,,,,,,,,,
539.394,,,,,,,,,,,,,,,,,
539.5464,,,,,,,,,,,,,,,,,
539.6988,,,,,,,,,,,,,,,,,
539.8512,,,,,,,,,,,,,,,,,
540.0036,,,,,,,,,,,,,,,,,
540.156,,,,,,,,,,,,,,,,,
540.3084,,,,,,,,,,,,,,,,,
540.4608,,,,,,,,,,,,,,,,,
540.6132,,,,,,,,,,,,,,,,,
540.7656,,,,,,,,,,,,,,,,,
540.918,,,,,,,,,,,,,,,,,
541.0704,,,,,,,,,,,,,,,,,
541.2228,,,,,,,,,,,,,,,,,
541.3752,,,,,,,,,,,,,,,,,
541.5276,,,,,,,,,,,,,,,,,
541.68,,,,,,,,,,,,,,,,,
541.8324,,,,,,,,,,,,,,,,,
541.9848,,,,,,,,,,,,,,,,,
542.1372,,,,,,,,,,,,,,,,,
542.2896,,,,,,,,,,,,,,,,,
542.442,,,,,,,,,,,,,,,,,
542.5944,,,,,,,,,,,,,,,,,
542.7468,,,,,,,,,,,,,,,,,
542.8992,,,,,,,,,,,,,,,,,
543.0516,,,,,,,,,,,,,,,,,
543.204,,,,,,,,,,,,,,,,,
543.3564,,,,,,,,,,,,,,,,,
543.5088,,,,,,,,,,,,,,,,,
543.6612,,,,,,,,,,,,,,,,,
543.8136,,,,,,,,,,,,,,,,,
543.966,,,,,,,,,,,,,,,,,
544.1184,,,,,,,,,,,,,,,,,
544.2708,,,,,,,,,,,,,,,,,
544.4232,,,,,,,,,,,,,,,,,
544.5756,,,,,,,,,,,,,,,,,
544.728,,,,,,,,,,,,,,,,,
544.8804,,,,,,,,,,,,,,,,,
545.0328,,,,,,,,,,,,,,,,,
545.1852,,,,,,,,,,,,,,,,,
545.3376,,,,,,,,,,,,,,,,,
