DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMIC,RSHAL
1611.6832,16.0077,0.0114,1.5696,138.4933,229.7232,68.6832,0.6204,4.9619,1.7362,0.9801,1.4422
1611.8356,16.4618,0.0119,1.6106,138.7266,225.2788,65.1467,0.5985,5.2587,1.5929,1.2908,1.3505
1611.988,16.3755,0.0143,1.6596,138.1467,229.3999,64.0532,0.592,5.3214,1.5539,0.9155,1.3054
1612.1404,16.3304,0.0251,1.6715,135.3005,222.4869,62.3348,0.5886,5.4122,1.5849,0.8418,1.343
1612.2928,16.2043,0.0252,1.6467,133.7781,227.8067,62.0412,0.5667,5.1837,1.5879,0.7681,1.3533
1612.4452,16.0489,0.0225,1.5898,134.3151,232.9125,60.427,0.5673,5.2486,1.6309,1.4523,1.3607
1612.5976,16.1049,0.0199,1.5621,125.1379,219.6203,61.1949,0.55,5.4458,1.6526,2.4955,1.3894
1612.75,15.9872,0.02,1.5751,111.4198,225.6,58.937,0.56,5.7856,1.5247,0.8551,1.2928
1612.9024,15.7951,0.0147,1.6094,111.3879,225.6445,58.4162,0.5561,5.5471,1.4268,0.8204,1.2105
1613.0548,15.3449,0.0127,1.5997,109.9778,227.4855,56.1384,0.5569,5.2022,1.4106,0.9249,1.2014
1613.2072,15.8249,0.008,1.5363,137.9897,231.9424,57.3719,0.5653,4.8238,1.3681,0.9216,1.1774
1613.3596,15.8174,0.0077,1.4822,136.2417,233.8371,57.3033,0.5573,4.7077,1.2703,0.92,1.0932
1613.512,15.7021,0.0036,1.4605,121.5669,241.7543,60.063,0.5484,4.8991,1.2132,1.0236,1.0637
1613.6644,15.6585,0.0012,1.4513,117.0599,241.5764,57.4757,0.5284,5.0351,1.2404,0.7635,1.0607
1613.8168,15.6596,0.0,1.4464,117.9087,240.854,54.2118,0.5543,4.9894,1.2553,0.7677,1.0849
1613.9692,15.666,0.0007,1.465,118.7669,238.3098,51.0875,0.5576,4.4164,1.3048,0.822,1.1461
1614.1216,15.7037,-0.0001,1.4896,119.9556,236.8712,49.2698,0.5619,4.4277,1.3462,0.8396,1.1593
1614.274,15.9925,0.0041,1.5116,120.3988,226.4531,51.1965,0.5438,4.4397,1.3925,1.0063,1.1848
1614.4264,16.5117,0.0084,1.5025,131.972,220.6026,51.9254,0.5966,4.4919,1.4495,0.8903,1.232
1614.5788,16.8883,0.0114,1.5072,122.1494,212.2536,55.5135,0.6085,4.1175,1.4584,0.9511,1.2549
1614.7312,16.7782,0.0131,1.5098,118.2462,207.2399,58.2212,0.6036,3.9013,1.4853,1.0154,1.2873
1614.8836,16.7564,0.0191,1.5221,116.8214,204.0937,60.7389,0.5669,3.8774,1.4938,0.9317,1.2944
1615.036,16.6798,0.021,1.5205,115.295,209.089,62.8795,0.5653,3.9395,1.5685,0.795,1.3615
1615.1884,16.6796,0.0215,1.5277,114.4217,214.599,65.6392,0.5879,4.0181,1.6038,0.8818,1.3798
1615.3408,16.3957,0.0333,1.5659,118.3821,233.0292,69.5897,0.5766,4.1779,1.5797,0.9393,1.3758
1615.4932,16.5023,0.0408,1.6218,125.4962,226.8525,72.164,0.5444,4.2085,1.5171,0.8348,1.2886
1615.6456,16.0894,0.0418,1.6601,130.7171,221.5905,73.7883,0.5396,4.2182,1.3955,0.8667,1.1949
1615.798,16.1529,0.05,1.6911,131.9565,218.3627,72.2642,0.5449,4.0825,1.2779,0.8872,1.0905
1615.9504,16.0662,0.0474,1.6784,131.9072,218.9768,70.9442,0.5394,4.1228,1.1829,0.8117,1.0011
1616.1028,16.2078,0.0476,1.6743,134.1272,227.6726,67.8368,0.5224,4.2008,1.1004,0.8073,0.9542
1616.2552,16.2691,0.0503,1.6697,137.8201,231.3351,65.4234,0.5242,4.3432,1.1067,0.7142,0.9526
1616.4076,16.3798,0.0511,1.6705,136.0368,240.1457,61.0555,0.5419,4.8096,1.1836,0.7747,1.0172
1616.56,16.3884,0.0554,1.6821,135.2066,240.8138,54.9217,0.568,4.8588,1.3919,0.7337,1.1829
1616.7124,16.1787,0.061,1.6557,138.077,241.5931,49.505,0.5602,4.6933,1.8564,1.5909,1.5232
1616.8648,16.4903,0.0507,1.6021,152.8178,236.0096,45.9089,0.575,4.2609,1.8933,1.658,1.5484
1617.0172,16.6436,0.0476,1.5573,108.2086,194.2983,44.7958,0.5506,3.9475,1.543,1.8996,1.2969
1617.1696,16.6588,0.0401,1.5186,111.2369,196.6476,42.8915,0.5806,3.6651,1.2396,0.8373,1.0593
1617.322,16.8345,0.0171,1.4503,116.8456,223.3684,43.4871,0.5881,3.6929,1.1232,0.7729,0.9612
1617.4744,16.616,0.0122,1.4326,125.3398,221.3946,45.2585,0.6091,4.0226,1.1443,0.704,0.9783
1617.6268,16.1682,0.011,1.4531,125.6071,218.4806,47.081,0.6546,4.4969,1.2547,0.8308,1.0561
1617.7792,16.2745,0.0086,1.4987,121.553,212.6071,48.3145,0.6494,4.6832,1.3917,0.9811,1.1561
1617.9316,16.9287,0.0108,1.5295,117.3169,203.5997,50.086,0.6435,4.7737,1.5964,1.3054,1.3176
1618.084,17.1341,0.014,1.5424,108.6569,140.5541,57.304,0.5798,4.9267,1.7126,1.1888,1.4076
1618.2364,17.2752,0.0146,1.5619,103.5253,140.0605,64.0293,0.6056,4.9518,1.7375,1.242,1.4332
1618.3888,17.1968,0.0249,1.5996,100.5564,137.0833,67.8744,0.6142,4.9381,1.7499,1.4447,1.4516
1618.5412,16.8202,0.0338,1.6348,99.8605,134.4636,65.9592,0.6045,4.9793,1.7007,1.2802,1.4052
1618.6936,16.5406,0.0354,1.652,96.9569,132.2656,62.1836,0.5534,4.9063,1.6849,1.3752,1.3933
1618.846,16.533,0.0323,1.6248,99.4253,136.5668,62.8477,0.535,4.8871,1.6601,1.1419,1.3554
1618.9984,16.4818,0.028,1.5877,107.9786,221.4188,64.9742,0.5486,4.8989,1.6358,1.0606,1.3429
1619.1508,16.5211,0.0161,1.5613,121.7123,223.7542,67.1394,0.5638,5.0559,1.6053,1.1107,1.3003
1619.3032,16.6085,0.0111,1.544,118.0984,233.366,67.4078,0.5766,5.1156,1.574,1.1898,1.2814
1619.4556,16.9968,0.0078,1.5445,114.9952,229.4835,65.5307,0.5768,5.1593,1.5782,1.3179,1.2873
1619.608,18.1948,0.0071,1.5422,114.6286,227.7727,66.5403,0.5828,5.217,1.5694,1.125,1.2676
1619.7604,18.4696,0.0078,1.5485,116.4806,227.6037,64.8225,0.5787,5.3437,1.5395,1.2737,1.2387
1619.9128,19.0751,0.0114,1.5794,121.0587,227.1494,63.6442,0.5712,5.2289,1.2718,1.0386,1.0558
1620.0652,17.5489,0.0149,1.6069,120.4285,221.2121,61.2489,0.5452,4.8398,1.1973,0.9606,1.0357
1620.2176,17.6649,0.027,1.6371,122.2473,213.1156,61.9806,0.5308,4.6098,1.2265,0.9011,1.0501
1620.37,17.3453,0.0405,1.6387,123.2454,209.4404,61.1475,0.5343,4.5913,1.2932,0.9055,1.0967
1620.5224,16.9452,0.0461,1.6269,123.4676,210.7307,60.2249,0.5606,4.625,1.4006,0.8956,1.1744
1620.6748,17.0526,0.0593,1.6532,131.9386,232.7142,58.9128,0.5369,4.4953,1.4456,1.0149,1.2204
1620.8272,16.4093,0.0794,1.7033,148.8141,230.0045,63.1305,0.539,4.3867,1.352,1.0165,1.1513
1620.9796,16.4244,0.0935,1.7529,147.7207,223.2091,65.4725,0.5303,4.4302,1.3674,1.0098,1.1619
1621.132,16.6979,0.0996,1.7692,141.0729,230.4971,66.1494,0.54,4.5424,1.4017,0.6675,1.1982
1621.2844,16.7705,0.1011,1.7569,142.1178,234.4685,64.1768,0.5685,4.8777,1.5278,0.827,1.2887
1621.4368,16.4616,0.087,1.7182,143.4916,229.7516,64.3195,0.5887,5.2085,1.6743,1.131,1.4039
1621.5892,16.326,0.0763,1.6927,143.3891,227.9366,63.3458,0.6151,5.1954,1.7025,1.1512,1.4329
1621.7416,16.3202,0.0648,1.6665,140.8529,231.2866,65.5267,0.5735,4.7923,1.7257,1.1738,1.4392
1621.894,16.4038,0.0538,1.664,138.1487,236.5452,65.9944,0.5155,4.4614,1.7281,1.1835,1.4307
1622.0464,16.2745,0.0575,1.6838,138.3271,238.071,69.3409,0.4995,4.3602,1.7029,1.3354,1.4212
1622.1988,16.2001,0.0701,1.7362,138.4511,244.9863,69.1253,0.5295,4.3704,1.6657,1.3992,1.3816
1622.3512,16.2117,0.0658,1.7339,138.7249,213.8685,70.1774,0.5646,4.376,1.6603,1.3583,1.3898
1622.5036,15.9374,0.0733,1.7433,138.9272,201.425,69.6943,0.5913,4.5181,1.678,1.3582,1.3998
1622.656,15.4907,0.0794,1.7369,138.9333,201.1886,72.1308,0.5843,4.622,1.7389,1.3039,1.4359
1622.8084,15.3385,0.0773,1.7379,138.5392,198.0676,72.2381,0.5626,4.7993,1.8118,1.2967,1.5113
1622.9608,15.3221,0.0714,1.7285,136.5851,189.2072,72.275,0.5041,4.974,1.8739,1.3766,1.5415
1623.1132,15.1415,0.0734,1.7313,134.9122,190.8183,69.0005,0.4858,5.0243,1.92,1.5855,1.5909
1623.2656,14.7112,0.078,1.7588,133.8943,193.8256,66.332,0.4854,5.0695,1.99,1.6325,1.6625
1623.418,14.7036,0.0832,1.7819,132.5686,176.4501,64.5236,0.466,5.1423,1.9456,1.7831,1.6374
1623.5704,14.7068,0.0854,1.787,127.6154,166.6897,64.3796,0.4367,5.484,1.9339,1.8966,1.5967
1623.7228,14.5106,0.0987,1.8017,119.7755,178.7436,64.2783,0.4166,5.8429,1.898,1.5639,1.5786
1623.8752,14.3171,0.1097,1.8279,117.2714,200.3113,65.442,0.4204,5.4305,1.8391,1.5068,1.537
1624.0276,14.2153,0.1005,1.8008,116.1656,205.2679,66.6396,0.4272,5.093,1.7984,1.5184,1.5039
1624.18,13.785,0.0931,1.7672,118.3866,204.1758,69.431,0.4553,4.5542,1.8378,1.6513,1.5413
1624.3324,13.0825,0.0869,1.7882,118.3417,191.2687,68.7218,0.4701,4.5415,1.8462,1.5195,1.5664
1624.4848,12.7,0.062,1.8765,118.7812,190.3296,66.0578,0.4842,4.3818,1.8877,1.6508,1.5932
