DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
444.6532,,,,,,30.5966,,,,,,
444.8056,,,,,,30.4741,,,,,,
444.958,,,,,,28.1317,,,,,,
445.1104,,,,,,27.7747,,,,,,
445.2628,,,,,,30.3887,,,,,,
445.4152,,,,,,31.2778,,,,,,
445.5676,,,,,,31.2005,,,,,,
445.72,,,,,,28.2869,,,,,,
445.8724,,,,,,26.1646,,,,,,
446.0248,,,,,,25.6917,,,,,,
446.1772,,,,,,25.6976,,,,,,
446.3296,,,,,,27.3126,,,,,,
446.482,,,,,,29.2115,,,,,,
446.6344,,,,,,29.3466,,,,,,
446.7868,,,,,,28.6315,,,,,,
446.9392,,,,,,26.3864,,,,,,
447.0916,,,,,,26.5462,,,,,,
447.244,,,,,,27.3987,,,,,,
447.3964,,,,,,26.5802,,,,,,
447.5488,,,,,,26.6622,,,,,,
447.7012,,,,,,26.7881,,,,,,
447.8536,,,,,,29.9785,,,,,,
448.006,,,,,,31.9062,,,,,,
448.1584,,,,,,32.5508,,,,,,
448.3108,,,,,,31.1527,,,,,,
448.4632,,,,,,27.7219,,,,,,
448.6156,,,,,,26.1468,,,,,,
448.768,,,,,,25.7157,,,,,,
448.9204,,,,,,26.1939,,,,,,
449.0728,,,,,,27.0894,,,,,,
449.2252,,,,,,27.6125,,,,,,
449.3776,,,,,,28.1517,,,,,,
449.53,,,,,,28.4522,,,,,,
449.6824,,,,,,28.1523,,,,,,
449.8348,,,,,,28.8285,,,,,,
449.9872,,,,,,28.9147,,,,,,
450.1396,,,,,,28.596,,,,,,
450.292,,,,,,29.1308,,,,,,
450.4444,,,,,,30.6651,,,,,,
450.5968,,,,,,32.3821,,,,,,
450.7492,,,,,,32.8109,,,,,,
450.9016,,,,,,32.8038,,,,,,
451.054,,,,,,32.3874,,,,,,
451.2064,,,,,,30.3224,,,,,,
451.3588,,,,,,28.0342,,,,,,
451.5112,,,,,,29.6516,,,,,,
451.6636,,,,,,30.5029,,,,,,
451.816,,,,,,30.7877,,,,,,
451.9684,,,,,,28.4308,,,,,,
452.1208,,,,,,27.2197,,,,,,
452.2732,,,,,,25.6154,,,,,,
452.4256,,,,,,26.2311,,,,,,
452.578,,,,,,30.0026,,,,,,
452.7304,,,,,,32.5322,,,,,,
452.8828,,,,,,32.9897,,,,,,
453.0352,,,,,,31.3954,,,,,,
453.1876,,,,,,32.5752,,,,,,
453.34,,,,,,31.353,,,,,,
453.4924,,,,,,28.3382,,,,,,
453.6448,,,,,,26.083,,,,,,
453.7972,,,,,,25.3447,,,,,,
453.9496,,,,,,27.1661,,,,,,
454.102,,,,,,27.7255,,,,,,
454.2544,,,,,,29.4254,,,,,,
454.4068,,,,,,29.5783,,,,,,
454.5592,,,,,,29.9772,,,,,,
454.7116,,,,,,30.9075,,,,,,
454.864,,,,,,30.0262,,,,,,
455.0164,,,,,,28.2481,,,,,,
455.1688,,,,,,26.6098,,,,,,
455.3212,,,,,,26.8222,,,,,,
455.4736,,,,,,26.5283,,,,,,
455.626,,,,,,26.3788,,,,,,
455.7784,,,,,,25.7677,,,,,,
455.9308,,,,,,25.7352,,,,,,
456.0832,,,,,,25.9735,,,,,,
456.2356,,,,,,28.1605,,,,,,
456.388,,,,,,29.8965,,,,,,
456.5404,,,,,,31.048,,,,,,
456.6928,,,,,,30.5849,,,,,,
456.8452,,,,,,28.4858,,,,,,
456.9976,,,,,,26.8403,,,,,,
457.15,,,,,,25.2386,,,,,,
457.3024,,,,,,26.541,,,,,,
457.4548,,,,,,28.0101,,,,,,
457.6072,,,,,,30.1998,,,,,,
457.7596,,,,,,30.7378,,,,,,
457.912,,,,,,29.9441,,,,,,
458.0644,,,,,,28.7336,,,,,,
458.2168,,,,,,28.8625,,,,,,
458.3692,,,,,,28.4595,,,,,,
458.5216,,,,,,28.4456,,,,,,
458.674,,,,,,26.8502,,,,,,
458.8264,,,,,,27.1059,,,,,,
458.9788,,,,,,27.1131,,,,,,
459.1312,,,,,,27.7968,,,,,,
459.2836,,,,,,29.5049,,,,,,
459.436,,,,,,30.3244,,,,,,
459.5884,,,,,,30.5871,,,,,,
459.7408,,,,,,28.8624,,,,,,
459.8932,,,,,,28.288,,,,,,
460.0456,,,,,,28.3361,,,,,,
460.198,,,,,,27.0191,,,,,,
460.3504,,,,,,24.7033,,,,,,
460.5028,,,,,,25.1286,,,,,,
460.6552,,,,,,26.2137,,,,,,
460.8076,,,,,,28.2107,,,,,,
460.96,,,,,,27.3517,,,,,,
461.1124,,,,,,28.3873,,,,,,
461.2648,,,,,,28.7355,,,,,,
461.4172,,,,,,29.5497,,,,,,
461.5696,,,,,,27.8462,,,,,,
461.722,,,,,,26.1277,,,,,,
461.8744,,,,,,25.9668,,,,,,
462.0268,,,,,,26.1459,,,,,,
462.1792,,,,,,25.4205,,,,,,
462.3316,,,,,,23.9211,,,,,,
462.484,,,,,,24.0444,,,,,,
462.6364,,,,,,26.2912,,,,,,
462.7888,,,,,,26.7246,,,,,,
462.9412,,,,,,25.3249,,,,,,
463.0936,,,,,,24.6928,,,,,,
463.246,,,,,,26.0966,,,,,,
463.3984,,,,,,26.5926,,,,,,
463.5508,,,,,,25.6052,,,,,,
463.7032,,,,,,23.4372,,,,,,
463.8556,,,,,,23.1864,,,,,,
464.008,,,,,,25.3283,,,,,,
464.1604,,,,,,28.5684,,,,,,
464.3128,,,,,,30.8492,,,,,,
464.4652,,,,,,30.1373,,,,,,
464.6176,,,,,,28.001,,,,,,
464.77,,,,,,26.5069,,,,,,
464.9224,,,,,,25.9936,,,,,,
465.0748,,,,,,27.306,,,,,,
465.2272,,,,,,27.4012,,,,,,
465.3796,,,,,,27.1413,,,,,,
465.532,,,,,,26.3281,,,,,,
465.6844,,,,,,28.3009,,,,,,
465.8368,,,,,,28.9249,,,,,,
465.9892,,,,,,29.7368,,,,,,
466.1416,,,,,,27.6244,,,,,,
466.294,,,,,,26.9408,,,,,,
466.4464,,,,,,27.4903,,,,,,
466.5988,,,,,,26.9623,,,,,,
466.7512,,,,,,25.9017,,,,,,
466.9036,,,,,,23.7461,,,,,,
467.056,,,,,,25.7746,,,,,,
467.2084,,,,,,28.3398,,,,,,
467.3608,,,,,,30.091,,,,,,
467.5132,,,,,,30.3758,,,,,,
467.6656,,,,,,28.6966,,,,,,
467.818,,,,,,28.5369,,,,,,
467.9704,,,,,,26.5238,,,,,,
468.1228,,,,,,26.2846,,,,,,
468.2752,,,,,,26.0217,,,,,,
468.4276,,,,,,26.5176,,,,,,
468.58,,,,,,26.9647,,,,,,
468.7324,,,,,,25.0679,,,,,,
468.8848,,,,,,24.6253,,,,,,
469.0372,,,,,,25.6835,,,,,,
469.1896,,,,,,26.6567,,,,,,
469.342,,,,,,28.0824,,,,,,
469.4944,,,,,,26.8114,,,,,,
469.6468,,,,,,28.1971,,,,,,
469.7992,,,,,,28.5647,,,,,,
469.9516,,,,,,30.7334,,,,,,
470.104,,,,,,31.2043,,,,,,
470.2564,,,,,,29.0687,,,,,,
470.4088,,,,,,26.1606,,,,,,
470.5612,,,,,,23.5726,,,,,,
470.7136,,,,,,23.3062,,,,,,
470.866,,,,,,22.7234,,,,,,
471.0184,,,,,,22.9433,,,,,,
471.1708,,,,,,25.412,,,,,,
471.3232,,,,,,27.7796,,,,,,
471.4756,,,,,,28.1251,,,,,,
471.628,,,,,,25.3681,,,,,,
471.7804,,,,,,23.323,,,,,,
471.9328,,,,,,22.1244,,,,,,
472.0852,,,,,,23.0519,,,,,,
472.2376,,,,,,25.3213,,,,,,
472.39,,,,,,29.2427,,,,,,
472.5424,,,,,,31.9428,,,,,,
472.6948,,,,,,33.3842,,,,,,
472.8472,,,,,,32.1639,,,,,,
472.9996,,,,,,31.3075,,,,,,
473.152,,,,,,29.7147,,,,,,
473.3044,,,,,,29.0158,,,,,,
473.4568,,,,,,29.2794,,,,,,
473.6092,,,,,,30.0979,,,,,,
473.7616,,,,,,30.4363,,,,,,
473.914,,,,,,28.3875,,,,,,
474.0664,,,,,,26.4483,,,,,,
474.2188,,,,,,24.7857,,,,,,
474.3712,,,,,,24.1009,,,,,,
474.5236,,,,,,24.851,,,,,,
474.676,,,,,,26.3557,,,,,,
474.8284,,,,,,27.6526,,,,,,
474.9808,,,,,,26.746,,,,,,
475.1332,,,,,,26.6201,,,,,,
475.2856,,,,,,27.3673,,,,,,
475.438,,,,,,28.7837,,,,,,
475.5904,,,,,,28.6576,,,,,,
475.7428,,,,,,26.9561,,,,,,
475.8952,,,,,,25.6939,,,,,,
476.0476,,,,,,26.3183,,,,,,
476.2,,,,,,28.1405,,,,,,
476.3524,,,,,,28.6416,,,,,,
476.5048,,,,,,27.6227,,,,,,
476.6572,,,,,,26.3321,,,,,,
476.8096,,,,,,26.4208,,,,,,
476.962,,,,,,27.1092,,,,,,
477.1144,,,,,,28.6653,,,,,,
477.2668,,,,,,30.9207,,,,,,
477.4192,,,,,,32.1347,,,,,,
477.5716,,,,,,30.9155,,,,,,
477.724,,,,,,30.3367,,,,,,
477.8764,,,,,,30.0142,,,,,,
478.0288,,,,,,30.6712,,,,,,
478.1812,,,,,,29.1276,,,,,,
478.3336,,,,,,27.5759,,,,,,
478.486,,,,,,27.0895,,,,,,
478.6384,,,,,,28.251,,,,,,
478.7908,,,,,,29.6697,,,,,,
478.9432,,,,,,29.4611,,,,,,
479.0956,,,,,,29.1137,,,,,,
479.248,,,,,,26.9009,,,,,,
479.4004,,,,,,27.0185,,,,,,
479.5528,,,,,,26.3749,,,,,,
479.7052,,,,,,27.9296,,,,,,
479.8576,,,,,,27.8823,,,,,,
480.01,,,,,,26.239,,,,,,
480.1624,,,,,,24.0749,,,,,,
480.3148,,,,,,23.7416,,,,,,
480.4672,,,,,,25.6225,,,,,,
480.6196,,,,,,27.6362,,,,,,
480.772,,,,,,27.1987,,,,,,
480.9244,,,,,,26.1739,,,,,,
481.0768,,,,,,26.3117,,,,,,
481.2292,,,,,,25.7313,,,,,,
481.3816,,,,,,26.2274,,,,,,
481.534,,,,,,27.4841,,,,,,
481.6864,,,,,,29.5922,,,,,,
481.8388,,,,,,32.9899,,,,,,
481.9912,,,,,,34.9834,,,,,,
482.1436,,,,,,38.1086,,,,,,
482.296,,,,,,39.8169,,,,,,
482.4484,,,,,,42.5656,,,,,,
482.6008,,,,,,45.2934,,,,,,
482.7532,,,,,,48.2352,,,,,,
482.9056,,,,,,47.9177,,,,,,
483.058,,,,,,45.43,,,,,,
483.2104,,,,,,41.3035,,,,,,
483.3628,,,,,,38.4181,,,,,,
483.5152,,,,,,39.9212,,,,,,
483.6676,,,,,,43.8207,,,,,,
483.82,,,,,,47.3625,,,,,,
483.9724,,,,,,47.8742,,,,,,
484.1248,,,,,,46.1581,,,,,,
484.2772,,,,,,43.3224,,,,,,
484.4296,,,,,,43.5593,,,,,,
484.582,,,,,,44.0092,,,,,,
484.7344,,,,,,43.0791,,,,,,
484.8868,,,,,,40.7086,,,,,,
485.0392,,,,,,42.1228,,,,,,
485.1916,,,,,,46.5563,,,,,,
485.344,,,,,,50.0184,,,,,,
485.4964,,,,,,49.0559,,,,,,
485.6488,,,,,,47.4047,,,,,,
485.8012,,,,,,45.1287,,,,,,
485.9536,,,,,,43.75,,,,,,
486.106,,,,,,43.7915,,,,,,
486.2584,,,,,,42.768,,,,,,
486.4108,,,,,,43.6453,,,,,,
486.5632,,,,,,44.2551,,,,,,
486.7156,,,,,,45.6539,,,,,,
486.868,,,,,,45.1599,,,,,,
487.0204,,,,,,43.2419,,,,,,
487.1728,,,,,,41.9275,,,,,,
487.3252,,,,,,41.3497,,,,,,
487.4776,,,,,,40.3259,,,,,,
487.63,,,,,,39.0,,,,,,
487.7824,,,,,,36.4412,,,,,,
487.9348,,,,,,37.0195,,,,,,
488.0872,,,,,,40.6864,,,,,,
488.2396,,,,,,43.1955,,,,,,
488.392,,,,,,43.0917,,,,,,
488.5444,,,,,,42.4293,,,,,,
488.6968,,,,,,43.3343,,,,,,
488.8492,,,,,,43.9969,,,,,,
489.0016,,,,,,43.9784,,,,,,
489.154,,,,,,43.5687,,,,,,
489.3064,,,,,,43.6818,,,,,,
489.4588,,,,,,43.9383,,,,,,
489.6112,,,,,,43.0017,,,,,,
489.7636,,,,,,44.0123,,,,,,
489.916,,,,,,43.374,,,,,,
490.0684,,,,,,42.6381,,,,,,
490.2208,,,,,,41.4655,,,,,,
490.3732,,,,,,41.705,,,,,,
490.5256,,,,,,42.7494,,,,,,
490.678,,,,,,44.582,,,,,,
490.8304,,,,,,45.3484,,,,,,
490.9828,,,,,,45.7483,,,,,,
491.1352,,,,,,44.7673,,,,,,
491.2876,,,,,,44.0,,,,,,
491.44,,,,,,44.9607,,,,,,
491.5924,,,,,,44.8573,,,,,,
491.7448,,,,,,44.5987,,,,,,
491.8972,,,,,,43.0637,,,,,,
492.0496,,,,,,42.3619,,,,,,
492.202,,,,,,42.9334,,,,,,
492.3544,,,,,,44.1597,,,,,,
492.5068,,,,,,45.1351,,,,,,
492.6592,,,,,,44.9128,,,,,,
492.8116,,,,,,46.4485,,,,,,
492.964,,,,,,45.9906,,,,,,
493.1164,,,,,,44.4556,,,,,,
493.2688,,,,,,41.4622,,,,,,
493.4212,,,,,,44.0571,,,,,,
493.5736,,,,,,46.1562,,,,,,
493.726,,,,,,46.8506,,,,,,
493.8784,,,,,,45.4021,,,,,,
494.0308,,,,,,45.4655,,,,,,
494.1832,,,,,,47.0303,,,,,,
494.3356,,,,,,47.2847,,,,,,
494.488,,,,,,48.4024,,,,,,
494.6404,,,,,,46.099,,,,,,
494.7928,,,,,,44.3528,,,,,,
494.9452,,,,,,42.3369,,,,,,
495.0976,,,,,,42.4842,,,,,,
495.25,,,,,,43.2975,,,,,,
495.4024,,,,,,43.0919,,,,,,
495.5548,,,,,,43.6436,,,,,,
495.7072,,,,,,42.385,,,,,,
495.8596,,,,,,42.0857,,,,,,
496.012,,,,,,40.036,,,,,,
496.1644,,,,,,38.6855,,,,,,
496.3168,,,,,,39.5411,,,,,,
496.4692,,,,,,42.6432,,,,,,
496.6216,,,,,,45.0431,,,,,,
496.774,,,,,,46.6207,,,,,,
496.9264,,,,,,45.12,,,,,,
497.0788,,,,,,43.3247,,,,,,
497.2312,,,,,,40.8383,,,,,,
497.3836,,,,,,42.8694,,,,,,
497.536,,,,,,46.3613,,,,,,
497.6884,,,,,,46.985,,,,,,
497.8408,,,,,,44.443,,,,,,
497.9932,,,,,,41.7662,,,,,,
498.1456,,,,,,41.1371,,,,,,
498.298,,,,,,41.6063,,,,,,
498.4504,,,,,,42.9677,,,,,,
498.6028,,,,,,43.7141,,,,,,
498.7552,,,,,,45.1932,,,,,,
498.9076,,,,,,45.307,,,,,,
499.06,,,,,,44.4224,,,,,,
499.2124,,,,,,44.9214,,,,,,
499.3648,,,,,,46.9151,,,,,,
499.5172,,,,,,49.1736,,,,,,
499.6696,,,,,,47.5416,,,,,,
499.822,,,,,,45.0669,,,,,,
499.9744,,,,,,42.9899,,,,,,
500.1268,,,,,,45.3899,,,,,,
500.2792,,,,,,47.847,,,,,,
500.4316,,,,,,50.318,,,,,,
500.584,,,,,,47.2427,,,,,,
500.7364,,,,,,43.4886,,,,,,
500.8888,,,,,,40.7119,,,,,,
501.0412,,,,,,42.4965,,,,,,
501.1936,,,,,,43.2303,,,,,,
501.346,,,,,,40.7932,,,,,,
501.4984,,,,,,36.8489,,,,,,
501.6508,,,,,,36.6312,,,,,,
501.8032,,,,,,39.4025,,,,,,
501.9556,,,,,,43.6578,,,,,,
502.108,,,,,,42.4362,,,,,,
502.2604,,,,,,40.6803,,,,,,
502.4128,,,,,,38.6827,,,,,,
502.5652,,,,,,41.147,,,,,,
502.7176,,,,,,43.03,,,,,,
502.87,,,,,,44.2983,,,,,,
503.0224,,,,,,43.8522,,,,,,
503.1748,,,,,,42.8644,,,,,,
503.3272,,,,,,41.3517,,,,,,
503.4796,,,,,,42.1655,,,,,,
503.632,,,,,,47.1924,,,,,,
503.7844,,,,,,49.7271,,,,,,
503.9368,,,,,,49.5568,,,,,,
504.0892,,,,,,43.6786,,,,,,
504.2416,,,,,,41.5845,,,,,,
504.394,,,,,,42.0701,,,,,,
504.5464,,,,,,43.2223,,,,,,
504.6988,,,,,,42.917,,,,,,
504.8512,,,,,,37.9658,,,,,,
505.0036,,,,,,38.8691,,,,,,
505.156,,,,,,40.5702,,,,,,
505.3084,,,,,,43.5609,,,,,,
505.4608,,,,,,43.6278,,,,,,
505.6132,,,,,,44.3192,,,,,,
505.7656,,,,,,46.7323,,,,,,
505.918,,,,,,47.0496,,,,,,
506.0704,,,,,,44.7022,,,,,,
506.2228,,,,,,45.862,,,,,,
506.3752,,,,,,49.1017,,,,,,
506.5276,,,,,,49.3822,,,,,,
506.68,,,,,,46.5914,,,,,,
506.8324,,,,,,47.3284,,,,,,
506.9848,,,,,,51.049,,,,,,
507.1372,,,,,,51.793,,,,,,
507.2896,,,,,,49.3843,,,,,,
507.442,,,,,,48.059,,,,,,
507.5944,,,,,,45.7041,,,,,,
507.7468,,,,,,45.1061,,,,,,
507.8992,,,,,,44.6957,,,,,,
508.0516,,,,,,47.4956,,,,,,
508.204,,,,,,48.6463,,,,,,
508.3564,,,,,,51.6229,,,,,,
508.5088,,,,,,53.6478,,,,,,
508.6612,,,,,,52.2866,,,,,,
508.8136,,,,,,46.3717,,,,,,
508.966,,,,,,43.3177,,,,,,
509.1184,,,,,,44.7558,,,,,,
509.2708,,,,,,50.261,,,,,,
509.4232,,,,,,52.0405,,,,,,
509.5756,,,,,,50.8569,,,,,,
509.728,,,,,,48.9121,,,,,,
509.8804,,,,,,49.1912,,,,,,
510.0328,,,,,,50.3584,,,,,,
510.1852,,,,,,47.9435,,,,,,
510.3376,,,,,,45.2629,,,,,,
510.49,,,,,,43.3504,,,,,,
510.6424,,,,,,42.1197,,,,,,
510.7948,,,,,,40.3038,,,,,,
510.9472,,,,,,37.8486,,,,,,
511.0996,,,,,,38.5957,,,,,,
511.252,,,,,,40.4059,,,,,,
511.4044,,,,,,43.5136,,,,,,
511.5568,,,,,,44.261,,,,,,
511.7092,,,,,,44.1632,,,,,,
511.8616,,,,,,44.3179,,,,,,
512.014,,,,,,45.0311,,,,,,
512.1664,,,,,,41.7784,,,,,,
512.3188,,,,,,38.3776,,,,,,
512.4712,,,,,,37.8438,,,,,,
512.6236,,,,,,44.3046,,,,,,
512.776,,,,,,49.8432,,,,,,
512.9284,,,,,,50.0703,,,,,,
513.0808,,,,,,49.0679,,,,,,
513.2332,,,,,,46.4837,,,,,,
513.3856,,,,,,44.6949,,,,,,
513.538,,,,,,41.666,,,,,,
513.6904,,,,,,39.1374,,,,,,
513.8428,,,,,,38.1354,,,,,,
513.9952,,,,,,39.2813,,,,,,
514.1476,,,,,,39.508,,,,,,
514.3,,,,,,38.8502,,,,,,
514.4524,,,,,,37.7229,,,,,,
514.6048,,,,,,40.0778,,,,,,
514.7572,,,,,,45.484,,,,,,
514.9096,,,,,,46.5754,,,,,,
515.062,,,,,,45.1528,,,,,,
515.2144,,,,,,41.8475,,,,,,
515.3668,,,,,,39.9995,,,,,,
515.5192,,,,,,39.0944,,,,,,
515.6716,,,,,,40.2626,,,,,,
515.824,,,,,,40.9996,,,,,,
515.9764,,,,,,41.2495,,,,,,
516.1288,,,,,,40.3975,,,,,,
516.2812,,,,,,40.5635,,,,,,
516.4336,,,,,,41.5107,,,,,,
516.586,,,,,,41.0396,,,,,,
516.7384,,,,,,39.5809,,,,,,
516.8908,,,,,,37.6966,,,,,,
517.0432,,,,,,35.7969,,,,,,
517.1956,,,,,,35.4362,,,,,,
517.348,,,,,,34.0306,,,,,,
517.5004,,,,,,34.5894,,,,,,
517.6528,,,,,,35.0624,,,,,,
517.8052,,,,,,36.2068,,,,,,
517.9576,,,,,,35.8392,,,,,,
518.11,,,,,,35.0816,,,,,,
518.2624,,,,,,37.1002,,,,,,
518.4148,,,,,,39.4108,,,,,,
518.5672,,,,,,40.9336,,,,,,
518.7196,,,,,,38.7945,,,,,,
518.872,,,,,,36.384,,,,,,
519.0244,,,,,,36.2623,,,,,,
519.1768,,,,,,39.4987,,,,,,
519.3292,,,,,,42.291,,,,,,
519.4816,,,,,,43.5171,,,,,,
519.634,,,,,,40.5928,,,,,,
519.7864,,,,,,38.5221,,,,,,
519.9388,,,,,,35.1818,,,,,,
520.0912,,,,,,34.7492,,,,,,
520.2436,,,,,,36.0045,,,,,,
520.396,,,,,,40.56,,,,,,
520.5484,,,,,,46.5537,,,,,,
520.7008,,,,,,48.9314,,,,,,
520.8532,,,,,,49.434,,,,,,
521.0056,,,,,,46.15,,,,,,
521.158,,,,,,42.408,,,,,,
521.3104,,,,,,40.9328,,,,,,
521.4628,,,,,,42.3098,,,,,,
521.6152,,,,,,47.7702,,,,,,
521.7676,,,,,,50.537,,,,,,
521.92,,,,,,50.5896,,,,,,
522.0724,,,,,,47.8065,,,,,,
522.2248,,,,,,46.0912,,,,,,
522.3772,,,,,,46.5094,,,,,,
522.5296,,,,,,49.0084,,,,,,
522.682,,,,,,51.867,,,,,,
522.8344,,,,,,51.523,,,,,,
522.9868,,,,,,49.9258,,,,,,
523.1392,,,,,,49.3262,,,,,,
523.2916,,,,,,49.3502,,,,,,
523.444,,,,,,50.195,,,,,,
523.5964,,,,,,49.6198,,,,,,
523.7488,,,,,,47.9547,,,,,,
523.9012,,,,,,45.5446,,,,,,
524.0536,,,,,,43.9873,,,,,,
524.206,,,,,,47.0289,,,,,,
524.3584,,,,,,50.8329,,,,,,
524.5108,,,,,,49.9187,,,,,,
524.6632,,,,,,48.2435,,,,,,
524.8156,,,,,,50.1206,,,,,,
524.968,,,,,,53.3071,,,,,,
525.1204,,,,,,53.052,,,,,,
525.2728,,,,,,46.3727,,,,,,
525.4252,,,,,,44.0654,,,,,,
525.5776,,,,,,44.6769,,,,,,
525.73,,,,,,46.1228,,,,,,
525.8824,,,,,,48.8626,,,,,,
526.0348,,,,,,51.6894,,,,,,
526.1872,,,,,,54.867,,,,,,
526.3396,,,,,,56.3004,,,,,,
526.492,,,,,,56.1499,,,,,,
526.6444,,,,,,54.7435,,,,,,
526.7968,,,,,,52.4815,,,,,,
526.9492,,,,,,51.3536,,,,,,
527.1016,,,,,,52.692,,,,,,
527.254,,,,,,53.5911,,,,,,
527.4064,,,,,,52.9586,,,,,,
527.5588,,,,,,51.1132,,,,,,
527.7112,,,,,,49.9929,,,,,,
527.8636,,,,,,50.3732,,,,,,
528.016,,,,,,52.4718,,,,,,
528.1684,,,,,,53.7606,,,,,,
528.3208,,,,,,52.568,,,,,,
528.4732,,,,,,49.7637,,,,,,
528.6256,,,,,,50.098,,,,,,
528.778,,,,,,54.6849,,,,,,
528.9304,,,,,,59.7184,,,,,,
529.0828,,,,,,57.7869,,,,,,
529.2352,,,,,,54.2863,,,,,,
529.3876,,,,,,51.4823,,,,,,
529.54,,,,,,52.6666,,,,,,
529.6924,,,,,,52.8216,,,,,,
529.8448,,,,,,50.725,,,,,,
529.9972,,,,,,48.6306,,,,,,
530.1496,,,,,,48.538,,,,,,
530.302,,,,,,51.1777,,,,,,
530.4544,,,,,,54.1537,,,,,,
530.6068,,,,,,54.2695,,,,,,
530.7592,,,,,,52.0869,,,,,,
530.9116,,,,,,49.5198,,,,,,
531.064,,,,,,49.9122,,,,,,
531.2164,,,,,,53.4231,,,,,,
531.3688,,,,,,56.9302,,,,,,
531.5212,,,,,,59.5057,,,,,,
531.6736,,,,,,58.2017,,,,,,
531.826,,,,,,54.0185,,,,,,
531.9784,,,,,,53.5219,,,,,,
532.1308,,,,,,54.1904,,,,,,
532.2832,,,,,,55.6272,,,,,,
532.4356,,,,,,53.444,,,,,,
532.588,,,,,,53.123,,,,,,
532.7404,,,,,,52.1469,,,,,,
532.8928,,,,,,50.7038,,,,,,
533.0452,,,,,,50.5254,,,,,,
533.1976,,,,,,49.4187,,,,,,
533.35,,,,,,49.1451,,,,,,
533.5024,,,,,,47.0112,,,,,,
533.6548,,,,,,48.3469,,,,,,
533.8072,,,,,,49.7981,,,,,,
533.9596,,,,,,49.5143,,,,,,
534.112,,,,,,48.551,,,,,,
534.2644,,,,,,48.1595,,,,,,
534.4168,,,,,,51.0599,,,,,,
534.5692,,,,,,56.7401,,,,,,
534.7216,,,,,,59.2781,,,,,,
534.874,,,,,,57.1108,,,,,,
535.0264,,,,,,53.6482,,,,,,
535.1788,,,,,,50.5281,,,,,,
535.3312,,,,,,50.9481,,,,,,
535.4836,,,,,,49.6044,,,,,,
535.636,,,,,,50.9589,,,,,,
535.7884,,,,,,55.0199,,,,,,
535.9408,,,,,,56.6323,,,,,,
536.0932,,,,,,55.4493,,,,,,
536.2456,,,,,,50.9898,,,,,,
536.398,,,,,,49.1122,,,,,,
536.5504,,,,,,50.848,,,,,,
536.7028,,,,,,54.491,,,,,,
536.8552,,,,,,56.9486,,,,,,
537.0076,,,,,,58.6945,,,,,,
537.16,,,,,,55.7592,,,,,,
537.3124,,,,,,52.5577,,,,,,
537.4648,,,,,,48.7612,,,,,,
537.6172,,,,,,49.8812,,,,,,
537.7696,,,,,,53.7246,,,,,,
537.922,,,,,,55.9842,,,,,,
538.0744,,,,,,55.5729,,,,,,
538.2268,,,,,,53.0016,,,,,,
538.3792,,,,,,50.4654,,,,,,
538.5316,,,,,,49.7225,,,,,,
538.684,,,,,,49.6583,,,,,,
538.8364,,,,,,51.2558,,,,,,
538.9888,,,,,,52.5111,,,,,,
539.1412,,,,,,52.3841,,,,,,
539.2936,,,,,,51.7097,,,,,,
539.446,,,,,,48.4597,,,,,,
539.5984,,,,,,46.4123,,,,,,
539.7508,,,,,,45.6374,,,,,,
539.9032,,,,,,48.7965,,,,,,
540.0556,,,,,,52.3734,,,,,,
540.208,,,,,,53.4638,,,,,,
540.3604,,,,,,53.9736,,,,,,
540.5128,,,,,,53.2945,,,,,,
540.6652,,,,,,52.3594,,,,,,
540.8176,,,,,,52.1286,,,,,,
540.97,,,,,,50.8643,,,,,,
541.1224,,,,,,50.7632,,,,,,
541.2748,,,,,,49.7092,,,,,,
541.4272,,,,,,50.8186,,,,,,
541.5796,,,,,,50.5455,,,,,,
541.732,,,,,,49.6966,,,,,,
541.8844,,,,,,50.4369,,,,,,
542.0368,,,,,,51.5238,,,,,,
542.1892,,,,,,51.507,,,,,,
542.3416,,,,,,51.0779,,,,,,
542.494,,,,,,51.1596,,,,,,
542.6464,,,,,,50.4865,,,,,,
542.7988,,,,,,48.6577,,,,,,
542.9512,,,,,,49.1732,,,,,,
543.1036,,,,,,50.6559,,,,,,
543.256,,,,,,51.2459,,,,,,
543.4084,,,,,,48.4974,,,,,,
543.5608,,,,,,45.9132,,,,,,
543.7132,,,,,,45.1657,,,,,,
543.8656,,,,,,45.8943,,,,,,
544.018,,,,,,48.1847,,,,,,
544.1704,,,,,,49.1345,,,,,,
544.3228,,,,,,47.8253,,,,,,
544.4752,,,,,,45.3305,,,,,,
544.6276,,,,,,46.3405,,,,,,
544.78,,,,,,49.3475,,,,,,
544.9324,,,,,,51.2208,,,,,,
545.0848,,,,,,51.3592,,,,,,
545.2372,,,,,,51.8402,,,,,,
545.3896,,,,,,52.7529,,,,,,
545.542,,,,,,51.01,,,,,,
545.6944,,,,,,45.2913,,,,,,
545.8468,,,,,,40.4101,,,,,,
545.9992,,,,,,39.5417,,,,,,
546.1516,,,,,,43.007,,,,,,
546.304,,,,,,48.7231,,,,,,
546.4564,,,,,,51.2641,,,,,,
546.6088,,,,,,52.2418,,,,,,
546.7612,,,,,,49.3525,,,,,,
546.9136,,,,,,47.4565,,,,,,
547.066,,,,,,45.1578,,,,,,
