DEPTH,CALI,DENC,DENS,DTC,DTS_1,DTS_2,GR,NEUT,PEF,RDEP,RMIC,RSHAL
1345.9968,12.4929,-0.0227,2.079,130.9815,171.5748,256.6404,64.3575,0.4357,3.7327,1.3688,0.8837,0.8725
1346.1492,12.4946,-0.0206,2.0847,130.845,171.5748,256.6404,62.1238,0.4489,3.874,1.4457,0.9187,0.9369
1346.3016,12.494,-0.017,2.0838,129.9859,171.5748,256.6404,63.7249,0.4747,3.7069,1.47,1.0062,0.9642
1346.454,12.4783,-0.0128,2.09,129.8603,171.5748,256.6404,62.2601,0.4499,3.6315,1.454,0.9863,0.9424
1346.6064,12.4816,-0.0113,2.0952,129.1733,171.5748,256.6404,59.0539,0.4183,3.4728,1.4009,0.8746,0.9251
1346.7588,12.4767,-0.0118,2.1,130.9709,175.3518,256.6404,59.7701,0.4042,3.5338,1.3715,0.8093,0.9045
1346.9112,12.475,-0.0135,2.0986,131.297,175.3518,256.6404,64.2089,0.3981,3.4608,1.351,0.8838,0.8915
1347.0636,12.4787,-0.0155,2.0922,129.5358,175.3518,256.6404,65.4808,0.4361,3.3702,1.3525,0.8727,0.8958
1347.216,12.4767,-0.0189,2.086,128.986,175.8668,256.6404,65.141,0.4133,3.4264,1.3845,0.8098,0.9123
1347.3684,12.4767,-0.0209,2.0873,129.7417,173.706,256.6404,65.5544,0.4574,3.5498,1.4017,0.7923,0.9341
1347.5208,12.4783,-0.0209,2.0869,130.8837,173.706,256.6404,65.6137,0.4417,3.7209,1.4059,0.8677,0.9172
1347.6732,12.4865,-0.0184,2.0924,133.5938,171.0643,256.6404,66.4633,0.4579,3.6481,1.4101,0.9315,0.9199
1347.8256,12.4424,-0.0183,2.0872,135.6567,169.2211,256.6404,64.8204,0.438,3.7213,1.4123,0.8892,0.9328
1347.978,12.6655,-0.0151,2.0906,129.3246,169.2211,256.6404,66.2224,0.4392,3.8759,1.3889,0.8748,0.9259
1348.1304,12.6585,-0.0112,2.0909,128.9955,169.2211,256.6404,66.0137,0.4367,4.093,1.4394,0.8194,0.9475
1348.2828,12.6624,-0.011,2.0962,128.7424,169.2211,256.6404,66.0164,0.4556,3.9839,1.4834,0.7679,0.9805
1348.4352,12.6626,-0.0137,2.1344,128.5457,168.8083,256.3442,67.8976,0.4866,4.0147,1.4977,0.8454,0.9968
1348.5876,12.6466,-0.0203,2.1943,129.8143,168.0622,256.3442,62.6777,0.4735,4.2154,1.5301,0.8529,1.0186
1348.74,12.6494,-0.0137,2.316,131.5096,167.4829,256.3442,62.9381,0.4085,4.3103,1.5555,0.9237,1.0354
1348.8924,12.6756,-0.0148,2.3451,132.295,166.1575,270.661,63.1972,0.3396,4.1888,1.5418,6.8851,1.0254
1349.0448,12.7227,-0.0249,2.263,135.5406,170.0892,270.661,60.4414,0.3573,4.0962,1.5125,3.5229,1.0133
1349.1972,12.7308,-0.03,2.1509,133.8932,170.3954,270.661,68.319,0.4084,4.2041,1.4662,1.272,0.9962
1349.3496,12.7373,-0.0201,2.1093,130.4079,170.3954,270.661,65.9494,0.4336,4.1865,1.4574,0.9355,0.9997
1349.502,12.7865,-0.0142,2.1223,127.4426,170.3954,270.661,66.9954,0.43,3.8975,1.4828,0.9408,1.0072
1349.6544,12.8221,-0.0121,2.1329,127.1234,175.3861,269.446,66.411,0.4098,3.8748,1.5168,1.1576,1.0341
1349.8068,12.8758,-0.0103,2.1261,125.2325,175.3861,269.446,65.2187,0.4339,3.9462,1.5715,1.0736,1.0742
1349.9592,12.9218,-0.0098,2.1108,125.0009,175.3861,269.446,63.456,0.4474,4.252,1.5696,0.9631,1.0638
1350.1116,12.987,-0.0115,2.1008,126.2118,175.3861,269.446,65.0413,0.4744,4.243,1.4879,0.886,1.0194
1350.264,12.9866,-0.0097,2.097,127.2423,174.9951,269.1342,64.9526,0.4736,4.6155,1.4441,0.8962,0.9904
1350.4164,13.0237,-0.0097,2.0973,127.4386,174.9951,269.1342,67.422,0.4781,5.1245,1.4099,0.9253,0.9693
1350.5688,13.1479,-0.0091,2.0935,131.8902,174.9951,269.1342,65.9758,0.4768,5.8,1.3793,0.8821,0.9592
1350.7212,13.1609,-0.0111,2.0916,130.6582,174.9951,269.1342,63.5023,0.4713,5.5743,1.4247,0.7669,0.9722
1350.8736,13.1381,-0.0127,2.0871,131.1281,174.9951,269.1342,62.9419,0.4537,4.9639,1.4645,0.9039,0.9996
1351.026,13.133,-0.0166,2.0824,132.558,171.7793,268.8077,69.6704,0.4636,4.4354,1.4904,0.8933,1.0181
1351.1784,13.0681,-0.0184,2.0801,132.1131,174.5127,268.8077,68.2269,0.4526,4.1405,1.519,0.8567,1.0351
1351.3308,13.0311,-0.0233,2.0703,128.4198,180.1252,268.8077,66.2189,0.4785,4.2242,1.4932,0.8547,1.0161
1351.4832,13.0078,-0.0247,2.0716,125.7377,183.8602,268.8077,63.2948,0.4487,4.4511,1.4137,0.8388,0.9656
1351.6356,12.9687,-0.0206,2.0849,131.3334,176.7719,269.1342,60.4211,0.4811,4.7107,1.3899,0.8212,0.9633
1351.788,12.9214,-0.0174,2.1127,132.3481,173.0779,269.1342,64.8192,0.4764,4.3762,1.4315,0.8587,0.9866
1351.9404,12.9133,-0.0205,2.114,133.6978,176.431,269.1342,64.4833,0.4874,4.0023,1.4456,0.9597,0.983
1352.0928,12.9185,-0.0203,2.1034,132.2398,179.8062,269.1342,64.7231,0.4806,3.5464,1.4171,0.9027,0.9682
1352.2452,12.907,-0.0235,2.1062,127.8659,179.8062,269.1342,64.604,0.4558,3.5946,1.3668,0.9057,0.939
1352.3976,12.9169,-0.0206,2.145,130.0806,179.8062,269.1342,64.4705,0.4485,3.6554,1.2969,0.8988,0.8995
1352.55,12.9101,-0.0173,2.1931,130.4576,175.8662,269.1342,67.2307,0.4389,3.8739,1.2986,1.3711,0.8905
1352.7024,12.91,-0.0144,2.1752,127.9794,168.3753,269.1342,64.0074,0.4589,3.6454,1.3515,1.1337,0.9272
1352.8548,12.9185,-0.0179,2.1268,128.8309,168.1271,269.1342,68.2622,0.4764,3.6824,1.384,0.9088,0.9485
1353.0072,12.9117,-0.0166,2.0887,128.0713,168.1271,269.1342,67.3199,0.447,3.707,1.4017,0.9191,0.9554
1353.1596,13.0261,-0.0178,2.0721,128.6858,168.1271,269.1342,67.078,0.444,4.0254,1.3977,0.9378,0.9566
1353.312,13.0307,-0.0125,2.0601,129.9819,168.1271,281.1817,61.7177,0.4306,4.8357,1.414,0.8622,0.972
1353.4644,13.13,-0.0108,2.0499,129.9786,168.1271,281.1817,64.1835,0.4504,5.5585,1.4376,0.8915,0.9901
1353.6168,13.1707,-0.0119,2.039,129.8053,168.1271,281.1817,63.4144,0.446,5.7575,1.461,0.8459,0.9982
1353.7692,13.2051,-0.0065,2.062,130.2564,170.1609,281.1817,62.1233,0.4522,4.8604,1.4687,0.7566,1.0108
1353.9216,13.2035,-0.0057,2.0667,130.6244,170.6096,280.8256,64.7754,0.4679,4.2616,1.4594,0.9606,1.012
1354.074,13.2114,-0.0095,2.0756,131.2438,167.8106,280.8256,66.312,0.5003,4.1698,1.4486,0.8792,0.9973
1354.2264,13.2652,-0.0126,2.0708,132.0125,167.8106,280.8256,69.0093,0.4995,4.1811,1.4371,0.8813,0.982
1354.3788,13.2685,-0.0082,2.0776,132.1584,167.8106,280.8256,66.8392,0.494,4.2912,1.4229,0.9284,0.9853
1354.5312,13.2967,-0.0075,2.0762,131.0848,168.7155,280.8256,64.1434,0.4584,4.3042,1.4211,0.9135,0.9941
1354.6836,13.4348,-0.0034,2.0762,129.988,167.3674,280.8256,69.4971,0.4794,4.4745,1.4575,0.9348,1.001
1354.836,13.6277,-0.0025,2.0777,130.1314,167.3674,280.8256,69.7227,0.4741,5.0635,1.4535,0.9841,1.0035
1354.9884,13.7165,0.0,2.0799,130.379,170.7766,280.8256,68.1802,0.4774,5.6458,1.4669,0.948,1.0144
1355.1408,13.7441,-0.003,2.0756,130.5442,170.3761,280.4694,68.3562,0.4692,5.9379,1.4352,0.8946,0.9945
1355.2932,13.7491,-0.0048,2.0752,132.8254,169.9761,280.1133,72.4254,0.4608,5.6535,1.391,0.9471,0.9657
1355.4456,13.7491,-0.0121,2.067,133.5472,175.1691,277.5315,74.1378,0.5017,5.3041,1.3811,0.9109,0.9663
1355.598,13.73,-0.012,2.0647,133.5906,168.024,277.5315,72.9389,0.507,4.8584,1.4181,0.8849,0.9856
1355.7504,13.6416,-0.0129,2.0597,133.2662,166.4423,277.5315,73.7425,0.5145,4.9426,1.4685,1.0611,1.0182
1355.9028,13.6235,-0.01,2.0573,133.0969,166.4423,277.5315,74.9224,0.444,5.2994,1.5387,1.1543,1.0666
1356.0552,13.6399,-0.0032,2.0446,132.9074,166.4423,277.5315,67.9473,0.4441,6.1248,1.5676,1.2987,1.0906
1356.2076,13.6562,0.008,2.028,132.6863,166.4423,277.5315,66.6729,0.4571,6.3714,1.5726,0.897,1.0971
1356.36,13.672,0.008,2.0038,132.3119,166.8713,277.884,66.1057,0.4927,6.1193,1.5139,0.9995,1.0653
1356.5124,13.596,0.0087,2.0218,132.6047,166.4423,277.5315,68.6448,0.4943,5.6092,1.4639,0.7649,1.0312
1356.6648,13.4835,0.0166,2.0536,132.7056,169.9427,277.5315,68.7797,0.4938,5.7414,1.4713,0.699,1.0376
1356.8172,13.3868,0.0109,2.0729,132.6544,169.9427,277.5315,66.7964,0.4832,5.6454,1.4773,0.9858,1.0332
1356.9696,13.3499,-0.0001,2.0557,131.9971,170.3427,277.884,66.4256,0.4603,4.9497,1.4431,1.163,1.0223
1357.122,13.3483,-0.0041,2.0606,131.8856,170.3427,277.884,63.3125,0.4597,4.7028,1.4575,0.8843,1.0344
1357.2744,13.3548,0.0002,2.0732,131.469,170.3427,277.884,67.8484,0.4565,4.9607,1.4709,0.9974,1.0372
1357.4268,13.4135,-0.0045,2.0828,131.1325,170.7431,278.2366,69.2798,0.4559,6.0056,1.4646,0.9781,1.0304
1357.5792,13.5529,0.0009,2.0751,130.9881,170.7431,278.2366,70.2179,0.4452,6.5578,1.4487,1.0007,1.0369
1357.7316,13.8143,0.0085,2.0537,130.7739,170.7431,278.2366,67.2325,0.4486,7.0384,1.4607,0.9569,1.0381
1357.884,13.846,0.0093,2.0361,131.4898,170.3427,265.3257,67.4201,0.469,7.2224,1.4433,0.942,1.0268
1358.0364,13.9251,0.0004,2.04,131.9079,175.1502,265.3257,68.2965,0.4923,7.007,1.4419,0.9566,1.0251
1358.1888,13.824,0.0076,2.0691,132.4615,173.8459,265.0162,66.5833,0.4633,7.2012,1.4484,0.934,1.0355
1358.3412,13.8729,0.0073,2.0728,134.8217,178.2438,265.0162,64.9618,0.4522,7.4622,1.445,1.0348,1.0415
1358.4936,13.9691,-0.0029,2.0327,134.7755,169.5611,264.7081,63.0932,0.4435,7.0541,1.4788,1.2931,1.0559
1358.646,14.0635,-0.0038,2.023,134.655,200.9597,265.0162,67.3064,0.4895,6.0974,1.5292,0.7781,1.1113
1358.7984,14.1547,0.0035,2.0389,133.1263,200.9597,265.0162,68.9185,0.5042,5.6833,1.5941,0.9022,1.1488
1358.9508,14.1189,0.0021,2.0485,131.947,200.5897,264.7081,66.4643,0.5279,5.8066,1.6441,1.0692,1.185
1359.1032,14.0199,0.008,2.0443,131.5251,176.727,264.7081,67.4347,0.5175,6.1662,1.6687,0.9657,1.2023
1359.2556,14.0147,0.0052,2.024,130.6914,176.3869,264.3586,66.7156,0.5258,6.2034,1.6329,0.9723,1.1841
1359.408,14.0199,0.008,2.0455,128.9986,176.5237,264.7081,67.3454,0.5206,6.5496,1.6027,0.7694,1.1552
1359.5604,14.0375,0.0119,2.0786,126.537,176.1378,264.7081,70.6414,0.5168,6.9653,1.5676,0.7124,1.1423
1359.7128,14.0619,0.0136,2.1006,125.0818,177.1051,271.4024,73.7369,0.4887,7.735,1.5214,0.9499,1.1023
1359.8652,14.0669,0.0058,2.0687,123.0922,181.6773,271.4024,71.8334,0.4715,7.8915,1.5116,1.0203,1.0953
1360.0176,14.0228,0.0162,2.0409,123.3783,181.4351,270.8503,67.0298,0.4758,8.2334,1.5087,1.0162,1.1063
1360.17,14.1157,0.0276,2.0098,122.6062,174.5482,270.4045,70.331,0.4829,8.0437,1.5059,0.9831,1.1071
1360.3224,14.1688,0.0318,2.0034,115.3676,174.5482,269.9587,68.6527,0.4671,7.5745,1.537,0.9236,1.116
1360.4748,14.1857,0.0495,2.0065,120.1404,164.8894,269.0671,70.3176,0.4619,7.3828,1.5881,0.8197,1.1589
1360.6272,14.1782,0.0464,1.9788,122.1314,164.8894,269.0671,68.9324,0.4629,7.2313,1.6505,0.9737,1.2028
1360.7796,14.1694,0.0441,1.9241,121.0308,164.5343,268.7114,65.6355,0.504,7.5721,1.7421,1.1218,1.2498
1360.932,14.0685,0.055,1.906,119.2915,164.5343,268.7114,64.924,0.5353,7.7211,1.8033,0.7721,1.2999
1361.0844,14.466,0.0684,1.8843,116.5901,164.5343,268.7114,64.2011,0.5378,7.9311,1.8515,0.6052,1.3223
1361.2368,15.0541,0.0746,1.8786,117.1577,164.5343,268.7114,65.7117,0.5345,8.488,1.898,0.8429,1.3559
1361.3892,15.1169,0.0808,1.8681,115.3058,164.8894,269.0671,67.9426,0.5141,8.6204,1.8659,0.614,1.3363
1361.5416,15.046,0.0584,1.7865,114.3692,164.1615,268.3694,65.8431,0.527,8.459,1.8022,0.4917,1.2939
1361.694,14.6403,0.0522,1.7728,118.8587,167.4354,267.6718,64.4164,0.5026,7.7168,1.74,0.8069,1.2612
1361.8464,14.5167,0.0555,1.7983,119.8118,172.8182,267.6718,65.7218,0.5088,6.7665,1.686,0.636,1.2531
1361.9988,14.3552,0.0442,1.9002,128.2771,172.8182,256.6443,67.6752,0.4788,6.3594,1.6654,0.5638,1.2305
1362.1512,14.3373,0.04,1.981,126.9511,173.1738,256.9989,63.2996,0.4734,6.1381,1.6809,0.6004,1.2365
1362.3036,14.2765,0.0399,2.03,127.1868,173.5388,257.3398,63.1491,0.4853,5.8244,1.6562,0.7118,1.2259
1362.456,14.2288,0.0364,2.0447,128.414,173.9037,257.6805,64.9892,0.5095,6.2045,1.6198,0.8766,1.2103
1362.6084,14.1265,0.0327,2.0267,122.1009,173.9037,257.6805,64.7573,0.5135,6.2292,1.6403,0.8547,1.2155
1362.7608,14.0342,0.0223,2.0171,122.5853,174.032,257.6805,67.4049,0.4717,6.5794,1.6587,1.1163,1.2257
1362.9132,14.0228,0.0132,2.0321,127.9555,174.032,244.9658,66.7691,0.4538,5.6464,1.7023,0.9252,1.241
1363.0656,14.0391,0.0197,2.0768,123.9901,175.037,244.0335,69.0698,0.44,5.5478,1.7154,0.7929,1.2524
1363.218,14.1026,0.0132,2.0965,121.3842,178.5951,243.4482,66.4327,0.5024,5.7668,1.6647,1.0028,1.226
1363.3704,14.1312,0.0007,2.0885,118.9649,181.5547,251.6358,64.5561,0.4993,6.242,1.625,1.0158,1.1838
1363.5228,14.1303,0.0029,2.0825,118.1571,191.2609,248.6094,67.912,0.5222,6.5115,1.5657,0.918,1.1456
1363.6752,14.2205,0.0206,2.075,118.9714,177.0706,248.6094,67.9351,0.4623,6.7529,1.5066,1.0923,1.118
1363.8276,14.5263,0.0131,2.0474,118.7527,177.4825,248.255,68.8722,0.4642,7.2494,1.5114,1.0892,1.1091
1363.98,14.7878,0.0162,2.0234,123.3922,168.649,245.2504,68.8349,0.4646,6.9147,1.5243,0.8594,1.111
1364.1324,14.9271,0.0352,2.0393,120.785,165.7254,242.0507,66.8659,0.4788,7.3782,1.5206,0.6403,1.1287
1364.2848,14.9824,0.0448,2.0401,114.5133,170.1976,241.7045,65.6105,0.5116,7.5477,1.5524,0.6361,1.1437
1364.4372,14.91,0.0237,1.9847,127.7517,177.8316,241.3583,63.641,0.4875,7.2216,1.5577,1.0366,1.1373
1364.5896,14.4041,0.0147,1.9648,129.7569,178.858,240.9996,64.0877,0.4987,6.2432,1.5662,0.8095,1.1472
1364.742,14.2848,0.0118,1.9714,132.9449,177.579,240.9996,66.6471,0.4823,5.6677,1.5848,0.8529,1.1644
1364.8944,14.2737,0.0153,2.034,132.4833,177.579,240.9996,65.0689,0.4961,5.9371,1.5593,1.033,1.1516
1365.0468,14.3537,0.015,2.0401,131.3263,178.2198,241.7045,70.4687,0.5151,5.938,1.5507,1.0734,1.1465
1365.1992,14.3698,0.0169,2.0305,132.1762,178.5352,242.0507,68.3934,0.5112,6.149,1.5704,1.0163,1.1597
1365.3516,14.3803,0.0285,2.0298,129.6394,178.5352,242.0507,71.5679,0.4767,5.6717,1.5399,0.9902,1.1575
1365.504,14.3894,0.0298,2.0345,132.7766,178.5352,242.0507,69.1713,0.4692,5.1295,1.5478,1.0207,1.1499
1365.6564,14.3992,0.0399,2.0197,134.3217,178.5352,242.0507,66.5933,0.4742,4.9602,1.5742,0.8632,1.1601
1365.8088,14.465,0.0294,1.9938,136.7744,178.2198,241.7045,64.6218,0.5324,4.7781,1.5748,1.1063,1.1553
1365.9612,14.5605,0.0238,1.9616,135.2419,178.2198,241.7045,66.2839,0.4925,5.0451,1.556,0.9851,1.1371
1366.1136,14.7967,0.0129,2.0106,130.6794,178.2198,241.7045,69.052,0.4621,4.9051,1.539,0.6256,1.1436
1366.266,14.8896,0.0106,2.0829,130.7038,220.1454,244.81,68.4335,0.4497,5.3126,1.6575,0.5657,1.2022
1366.4184,14.2346,0.0128,2.1886,128.1759,220.1454,260.0707,68.3326,0.4891,5.8636,1.7601,0.5803,1.2672
1366.5708,14.2069,0.0093,2.1885,128.034,219.8075,259.7133,68.8225,0.5056,6.0165,1.7859,2.1532,1.2762
1366.7232,14.2118,-0.0001,2.1458,130.112,219.4554,259.356,68.3329,0.4747,6.5882,1.8106,1.2384,1.2877
1366.8756,14.2142,0.0002,2.1216,131.4742,220.4833,260.4282,66.98,0.4706,6.0976,1.6885,1.0321,1.2326
1367.028,14.2118,0.0033,2.1059,131.7276,218.019,260.4282,68.8365,0.4953,5.8425,1.5491,1.0156,1.1324
1367.1804,14.2174,0.0007,2.0929,129.6537,220.2891,260.4282,68.8521,0.5179,5.6644,1.536,1.0473,1.1143
1367.3328,14.2151,-0.0038,2.0808,130.9258,191.0773,260.4282,70.1218,0.4928,5.6375,1.5191,1.0413,1.1073
1367.4852,14.2151,-0.0074,2.0882,130.5388,202.3523,260.4282,65.0459,0.4895,5.7286,1.5076,1.1183,1.1056
1367.6376,14.2158,-0.0041,2.0981,129.6985,201.6647,260.4282,66.4103,0.507,5.495,1.5223,0.9375,1.1206
1367.79,14.2151,-0.0096,2.0909,129.644,208.6478,260.4282,66.7405,0.5224,5.3481,1.5629,1.0252,1.1497
1367.9424,14.2167,-0.0191,2.0861,129.4765,215.2706,260.4282,71.113,0.5046,5.4727,1.5899,1.0103,1.1652
1368.0948,14.2879,-0.0071,2.0877,128.6862,208.5542,260.4282,67.0008,0.4667,5.9458,1.6509,1.1653,1.2012
1368.2472,14.3975,0.0032,2.0745,127.4603,209.9252,260.4282,65.9158,0.4728,6.4898,1.6937,1.1661,1.2347
1368.3996,14.6126,0.0148,2.0254,127.1767,211.2695,245.0312,68.6927,0.4786,6.7326,1.7052,1.0579,1.2386
1368.552,14.8442,0.0344,2.0152,125.4119,214.0109,245.0312,68.1751,0.5371,6.1645,1.7268,0.9911,1.2508
1368.7044,15.1389,0.069,2.0284,125.4853,213.6405,250.281,69.9032,0.5463,6.0087,1.7454,0.9268,1.28
1368.8568,15.6975,0.0776,2.0391,131.5761,196.8888,253.1849,69.3737,0.5787,6.2748,1.7659,0.8147,1.2844
1369.0092,16.6282,0.0773,1.9736,126.541,196.5409,255.5274,69.4287,0.5738,6.8827,1.6806,0.9776,1.2352
1369.1616,17.0723,0.0505,1.9132,126.7516,200.9577,254.8098,68.8383,0.5783,7.2337,1.5923,0.8022,1.1579
1369.314,16.8659,0.0537,1.8989,138.8623,205.3252,254.0923,68.3761,0.566,7.1166,1.5707,0.5851,1.1483
1369.4664,16.3517,0.0536,1.9286,140.5886,213.4998,252.8463,69.7541,0.5587,6.9475,1.558,0.6481,1.1326
1369.6188,16.3152,0.0449,1.8995,142.0497,205.9816,252.5348,69.8738,0.5542,6.9174,1.5881,0.8898,1.1549
1369.7712,16.0649,0.0307,1.8893,141.4902,203.1735,252.6928,69.8389,0.5756,6.8527,1.6642,0.9319,1.2067
1369.9236,16.0578,0.039,1.9271,137.922,209.1811,216.5759,71.6176,0.5601,6.5501,1.6884,0.776,1.2374
1370.076,16.1278,0.0481,1.9948,138.4058,203.351,216.5759,68.4945,0.5597,6.3661,1.6978,0.8813,1.2443
1370.2284,16.2687,0.0384,2.008,136.0036,203.747,216.9169,66.9351,0.5151,6.0527,1.714,0.9233,1.261
1370.3808,16.4439,0.0235,2.0067,133.052,203.747,216.9169,68.0693,0.5081,6.0772,1.7156,0.8678,1.2687
1370.5332,16.5021,0.0297,2.0144,130.8373,203.351,216.5759,69.8902,0.5355,6.4616,1.7149,0.6783,1.2749
1370.6856,16.2826,0.0174,2.006,129.6711,203.351,261.7119,66.6082,0.5275,6.4348,1.7039,0.8768,1.2689
1370.838,16.1718,0.0075,1.9855,129.1821,202.9771,261.4332,69.2109,0.5421,7.3191,1.7283,0.9854,1.2772
1370.9904,16.1425,0.0106,1.9963,128.9867,249.2466,276.3909,70.2247,0.5499,7.6706,1.7698,0.6877,1.3108
1371.1428,15.9286,0.0162,1.9049,127.7348,249.5537,276.658,70.3071,0.5541,8.1258,1.8408,0.8927,1.3357
1371.2952,15.0721,0.0091,1.849,125.1049,261.8581,276.658,67.0783,0.5152,7.2526,1.8256,0.7321,1.3515
1371.4476,14.8977,0.0127,1.8527,122.5633,263.6365,276.658,68.5269,0.4949,6.2595,1.8168,1.0461,1.3452
1371.6,14.8003,0.0313,1.9757,124.4301,261.7391,254.9179,68.8351,0.5041,5.857,1.7776,0.9484,1.3212
1371.7524,14.8619,0.0544,2.0743,121.6067,239.7159,215.4569,68.1862,0.5333,5.7147,1.7747,0.9345,1.3109
1371.9048,15.0085,0.0545,2.0729,116.3096,219.1943,209.0524,66.7813,0.5043,5.7969,1.8187,1.0323,1.379
1372.0572,15.015,0.0616,2.1047,123.7653,217.7004,222.211,65.2897,0.4706,6.1373,2.0108,1.0081,1.5075
1372.2096,15.1258,0.0815,2.1522,116.2173,217.0345,228.4345,64.6233,0.4518,6.6819,2.4286,0.9598,1.804
1372.362,14.9148,0.0761,2.1547,120.4209,221.6531,267.3825,64.1816,0.4489,6.2788,2.7963,2.1522,2.0488
1372.5144,14.5898,0.049,2.0865,112.0721,223.9904,270.4253,66.0629,0.4737,5.5773,2.9529,1.9189,2.1363
1372.6668,14.7493,0.0348,2.0019,113.1073,224.4556,273.1237,67.3739,0.4811,5.7532,2.6221,1.0881,1.9416
1372.8192,14.8913,0.0149,1.8889,117.1061,208.904,273.4584,70.3332,0.4847,6.5611,2.2866,0.6762,1.7193
1372.9716,15.046,0.0061,1.7669,120.5631,206.7579,264.8949,71.6123,0.5168,7.3724,2.1427,0.8578,1.6178
1373.124,15.0291,0.0093,1.7329,110.9212,212.0364,264.5459,72.3248,0.5527,7.2773,1.7863,0.5329,1.3884
1373.2764,15.3946,0.0273,1.7767,113.6918,208.8284,264.1819,69.8943,0.5493,6.9376,1.6893,0.3466,1.301
1373.4288,15.1959,0.0194,1.8419,114.9603,214.8105,264.1819,69.6425,0.5196,6.8524,1.6753,0.4678,1.2718
1373.5812,15.3718,0.0413,1.8945,114.6806,230.1724,264.1819,69.5782,0.4817,6.9577,1.6785,0.7206,1.2752
1373.7336,15.272,0.0255,1.9533,113.4384,229.5205,263.4839,67.8096,0.4696,6.4235,1.672,0.5431,1.2833
1373.886,15.0623,0.0164,2.0668,112.8976,229.8522,263.8329,70.6765,0.4488,6.1643,1.7648,0.5882,1.3492
1374.0384,14.9531,0.013,2.2743,112.3584,229.8522,263.8329,66.1776,0.4173,5.3894,2.0343,0.642,1.5656
1374.1908,14.7006,0.0268,2.4374,109.5476,229.5255,248.5196,66.2704,0.3876,5.4907,2.5319,10.3436,1.9446
1374.3432,14.6232,0.0126,2.4008,107.3162,235.5921,212.0483,68.5244,0.4262,6.0695,2.8122,213.7711,2.1213
1374.4956,15.1389,0.0062,2.1714,107.336,240.5973,214.1094,68.8357,0.4525,6.7296,2.7519,202.2046,2.078
1374.648,15.4419,0.0081,1.9799,106.4967,252.3633,216.1197,67.7813,0.5072,7.242,2.2867,16.8463,1.7464
1374.8004,15.8508,0.0207,1.9011,113.0016,247.3127,236.458,77.2634,0.4614,7.6419,1.8014,1.0298,1.4069
1374.9528,16.2344,0.0438,1.8992,129.7936,246.3426,230.3057,76.1472,0.4823,8.0982,1.681,0.5321,1.2981
1375.1052,16.1568,0.0411,1.8253,133.3006,225.1565,229.9948,76.0366,0.4951,8.5244,1.6721,0.4528,1.2832
1375.2576,15.773,0.0221,1.7398,135.4527,224.8437,239.8917,75.1484,0.5568,8.7703,1.6698,0.4389,1.2807
1375.41,15.7496,0.0141,1.654,128.6331,224.2902,239.3625,75.7324,0.5438,8.5256,1.7004,0.3745,1.3145
1375.5624,15.8671,0.026,1.7019,126.3414,228.3454,239.37,74.3219,0.5454,7.6226,1.7542,0.647,1.3563
1375.7148,16.474,0.0339,1.7856,124.1143,228.8298,239.0174,77.2599,0.5723,6.3987,1.7928,0.4708,1.4068
1375.8672,16.8193,0.0406,1.9018,124.0778,228.7386,256.1889,75.9891,0.5833,6.0948,1.86,0.3282,1.4674
1376.0196,17.3055,0.0456,1.9698,124.6771,228.5562,242.7221,75.6348,0.5786,6.2962,1.8819,0.5448,1.4908
1376.172,19.1779,0.0445,1.9429,126.3374,223.8516,253.501,75.0064,0.5197,7.1251,1.7948,0.794,1.4445
1376.3244,19.7252,0.0325,1.9076,127.4817,197.1845,253.2025,74.2341,0.5622,7.5907,1.7134,0.5214,1.3675
1376.4768,18.9063,0.0234,1.847,129.0766,196.5297,252.5782,75.1379,0.5522,7.7113,1.6605,0.6374,1.3285
1376.6292,17.6728,0.019,1.8325,125.1233,193.9081,242.7709,72.9306,0.5799,7.4193,1.6369,0.5644,1.3136
1376.7816,16.8066,0.0291,1.8607,118.6167,193.2627,242.1648,73.886,0.5759,6.8948,1.6723,0.8567,1.326
1376.934,17.6039,0.0367,1.8977,113.4288,194.2354,243.0608,75.5714,0.5591,6.8977,1.753,0.6307,1.3829
1377.0864,18.2024,0.032,1.9174,114.8086,202.4187,244.5498,74.629,0.5257,7.2135,1.8062,0.5507,1.4203
1377.2388,17.907,0.0387,1.9337,111.9859,193.2712,245.762,77.7913,0.4642,8.1208,1.8089,0.4825,1.4191
1377.3912,17.4996,0.0476,1.9275,108.9485,200.5594,244.866,78.8404,0.4601,8.1385,1.8475,0.4487,1.4534
1377.5436,16.4724,0.0547,1.903,111.6038,197.2834,243.9567,81.4696,0.4643,7.8207,2.0285,0.7959,1.5864
1377.696,15.7808,0.0505,1.9054,111.825,243.0052,244.2599,79.6079,0.4831,7.4283,2.3411,0.5638,1.8046
1377.8484,16.061,0.0522,1.9535,115.3986,243.5833,244.866,81.4038,0.5063,7.688,2.5758,0.6424,1.9787
1378.0008,15.9834,0.0348,1.9012,136.8055,251.8275,246.0518,83.5515,0.5055,7.9111,2.9584,0.6105,2.2493
1378.1532,15.9812,0.0112,1.7919,128.8123,251.5497,247.0134,80.3958,0.5313,6.8874,2.9303,0.551,2.2561
1378.3056,15.6227,0.01,1.7515,118.4937,246.6952,246.6579,88.5036,0.5653,6.5052,2.672,0.661,2.0733
1378.458,15.9709,0.0127,1.7931,118.3515,221.4849,249.5176,91.5939,0.63,6.9589,2.5044,0.5166,1.9537
